FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
92.38566217,94.32685391,1.17,216,1,Fall,All
92.39658582,97.72169531,1.7,63,1,Fall,All
92.10888942,100.8663522,2.14,247,1,Fall,All
91.62472224,103.7911432,1.73,175,1,Fall,All
91.50301367,106.7106061,1.53,205,1,Fall,All
91.55286737,109.9905043,1.42,242,1,Fall,All
91.6162644,113.2316202,2.07,64,1,Fall,All
93.42667056,116.3163599,3.21,285,2,Fall,All
93.62694338,119.425779,2.25,235,2,Fall,All
93.67749829,122.3292154,2.1,174,2,Fall,All
93.27664746,111.7580717,1.77,238,1,Fall,All
93.32708673,114.4775239,2.85,23,2,Fall,All
93.37754264,116.782041,1.04,239,1,Fall,All
93.00692232,118.4317424,1.49,35,1,Fall,All
92.67508812,120.1687571,0.88,56,1,Fall,All
92.72532878,122.1945197,1.34,33,1,Fall,All
93.64644893,124.4572385,2.09,138,2,Fall,All
94.04965541,126.9982986,1.14,52,2,Fall,All
93.42279021,128.9675631,1.42,326,2,Fall,All
92.43747488,115.5191861,1.32,353,1,Fall,All
91.4694101,50.42268145,1.64,225,1,Fall,All
87.21301413,20.01451531,3.34,205,1,Fall,All
87.59626885,15.80618141,0.91,204,1,Fall,All
88.88376755,18.52266042,2.22,255,1,Fall,All
90.15379784,21.06262937,0.8,202,1,Fall,All
90.90763877,23.70742359,3.48,242,1,Fall,All
90.99481219,26.32665636,0.82,84,1,Fall,All
91.26844624,28.30098843,2.01,256,1,Fall,All
92.40853962,30.46868101,0.91,236,1,Fall,All
93.01123483,32.66272229,1.64,301,1,Fall,All
93.06158646,34.73772523,2.46,222,1,Fall,All
93.11195472,36.58108504,1.55,48,1,Fall,All
92.9940314,38.32080791,2.38,28,1,Fall,All
92.15040514,39.48061852,4.29,24,1,Fall,All
91.66139508,23.0989677,1.38,279,1,Fall,All
91.71130107,19.6569874,1.75,245,1,Fall,All
91.76122353,20.87088261,2.1,143,1,Fall,All
90.8529424,8.770033839,6.5,216,1,Spring,All
91.59242243,11.27098796,3.15,261,1,Spring,All
91.86273781,13.65022874,3.66,244,1,Spring,All
92.98120518,16.58627584,2.36,244,1,Spring,All
93.49726389,19.77225702,2.09,220,1,Spring,All
93.54777599,22.92200126,2.03,60,1,Spring,All
93.59830476,26.026309,2.45,27,1,Spring,All
93.46746068,28.96869298,2.48,212,1,Spring,All
93.51796294,32.13972712,3.78,85,1,Spring,All
93.56848187,35.57639051,3.17,234,1,Spring,All
93.66199325,39.29398826,3.99,253,1,Spring,All
93.71255973,42.67648613,3.5,239,1,Spring,All
93.76314291,45.41153893,2.7,26,1,Spring,All
94.22251738,48.09598923,3.43,229,1,Spring,All
94.72714287,50.68840669,2.21,217,1,Spring,All
94.87032034,53.81014382,4.98,247,1,Spring,All
94.92128575,56.94316353,1.64,229,1,Spring,All
94.81896357,59.80914515,2.83,32,1,Spring,All
94.86991203,63.413491,2.25,25,1,Spring,All
95.02098095,67.01153672,2.14,331,1,Spring,All
96.58516593,70.57267691,4.56,213,2,Spring,All
96.6366975,74.64847315,1.71,190,2,Spring,All
96.48120263,78.31196823,2.4,235,2,Spring,All
95.93010469,81.63327465,4.53,215,2,Spring,All
95.18282593,84.56665856,4.63,48,2,Spring,All
94.93579818,87.60596002,2.07,43,2,Spring,All
95.5939538,90.85154564,2.66,213,2,Spring,All
96.17118852,94.53862195,1.53,240,2,Spring,All
96.20839292,98.14329716,3.95,190,2,Spring,All
96.00721026,102.110125,3.87,267,2,Spring,All
95.93874858,106.0380698,0.6,243,2,Spring,All
94.65592883,108.9033391,3.02,263,2,Spring,All
94.70682346,111.80186,3.28,319,2,Spring,All
94.7577349,114.7212922,1.99,245,2,Spring,All
95.02760849,118.2215753,3.15,285,2,Spring,All
95.68116546,122.3075734,2.74,230,2,Spring,All
95.73239857,126.31762,3.07,100,2,Spring,All
95.71773219,130.178675,2.53,55,2,Spring,All
95.73034337,134.2019096,1.81,238,2,Spring,All
95.78159272,138.5984785,2.23,294,2,Spring,All
95.93815088,143.0072058,1.79,268,2,Spring,All
95.74363246,146.6766763,2.59,242,2,Summer,All
95.86291596,150.6228374,3,319,3,Summer,All
96.72087171,155.1688914,1.71,54,3,Summer,All
96.77244809,159.5156365,3.41,213,3,Summer,All
96.82404149,163.8964183,2.61,216,3,Summer,All
96.74503596,168.214895,3.24,251,3,Summer,All
96.32387508,172.4053044,3.81,247,3,Summer,All
96.08782715,176.5761397,1.27,225,3,Summer,All
95.63264571,180.6587918,1.55,241,3,Summer,All
94.19147527,85.95838785,1.66,325,1,Summer,All
94.24221657,88.96654268,1.79,306,1,Summer,All
94.54302407,92.34156918,4.97,306,2,Summer,All
94.66832969,95.73817163,3.46,223,2,Summer,All
95.1108649,99.66381249,3.06,39,2,Summer,All
96.29894796,104.4008114,2.29,232,2,Summer,All
96.59232154,109.4564175,2.12,242,2,Summer,All
96.64385547,114.429418,3.75,273,3,Summer,All
96.69540642,119.1795155,2.85,35,3,Summer,All
96.74697439,123.8412614,2.38,234,3,Summer,All
97.46390887,129.1026925,2.92,98,3,Summer,All
97.65936748,135.0083612,2.07,292,3,Summer,All
97.7112537,140.7152229,4.43,270,4,Summer,All
97.12694144,145.8510248,1.6,213,3,Summer,All
96.86116019,151.0911731,2.14,262,3,Summer,All
96.91278289,156.8863964,5.27,232,4,Summer,All
96.96442262,162.4102746,2.33,259,3,Summer,All
96.8399831,167.5004094,2.14,225,3,Summer,All
96.81719958,172.4729001,2.33,64,3,Summer,All
96.71304288,177.4495167,1.97,208,3,Summer,All
96.0028125,182.1717575,1.99,254,3,Summer,All
95.91315229,187.1797221,4.66,241,3,Summer,All
95.964462,192.4740349,3.07,249,3,Summer,All
96.41863934,198.3920954,2.72,252,3,Summer,All
96.47566173,204.5728223,3.19,292,3,Summer,All
96.80933226,210.8386073,3.13,217,4,Summer,All
97.44498665,217.3135197,2.5,209,4,Summer,All
97.86121267,223.9834717,3.04,216,4,Summer,All
97.91316553,230.7386575,1.01,254,4,Summer,All
97.96513554,237.3424068,2.18,158,4,Summer,All
97.9234505,243.6416189,2.23,256,4,Summer,All
97.17625692,249.3341055,1.56,251,3,Summer,All
96.47617129,254.9377588,5.96,280,4,Summer,All
96.50918822,260.6994742,2.81,233,3,Summer,All
96.74464664,266.8913542,2.72,236,3,Summer,All
96.79623086,272.496972,1.66,213,3,Summer,All
96.30954265,277.1852464,3.04,277,3,Summer,All
95.93719973,281.8171836,1.87,276,3,Summer,All
95.57213049,286.3490654,2.98,248,3,Summer,All
95.62332761,290.9925437,2.48,227,3,Summer,All
95.67454163,295.9930319,2.2,276,3,Summer,All
96.68062587,301.4460005,1.43,216,3,Summer,All
97.57805508,307.2689861,1.68,210,4,Summer,All
98.25746313,313.3806973,1.47,319,4,Summer,All
98.30954681,319.3801798,2.72,253,5,Summer,All
97.65243481,324.5633952,1.77,238,4,Summer,All
96.2368148,329.0540982,1.62,247,3,Summer,All
95.42452681,333.4043074,1.36,244,3,Summer,All
95.43336714,152.6184324,1.97,234,2,Summer,All
95.46025954,157.5952177,1.4,261,2,Summer,All
94.5355221,121.7582365,1.08,274,2,Summer,All
94.18074413,97.87109872,0.54,292,1,Summer,All
93.13429718,94.72912604,1.43,215,1,Summer,All
92.69926509,67.32317529,1.23,324,1,Summer,All
92.52027844,48.25396875,2.48,250,1,Summer,All
92.44026388,36.90053627,2.38,231,1,Summer,All
92.21862016,28.66058738,3.82,234,1,Summer,All
91.84589664,22.89291844,3.13,18,1,Summer,All
91.50537704,18.15232652,1.08,39,1,Summer,All
91.16232433,15.35965255,0.71,325,1,Summer,All
91.21206555,14.84148995,2.66,306,1,Summer,All
91.26182319,14.87485931,1.23,261,1,Summer,All
91.31159726,14.96699499,2.65,341,1,Summer,All
91.36138776,15.65171477,1.99,217,1,Summer,All
91.4111947,15.20303684,1.6,224,1,Summer,All
91.36724719,14.26374061,1.71,287,1,Summer,All
90.86103437,13.43688577,1.42,229,1,Summer,All
90.91067611,13.26583122,0.5,200,1,Summer,All
90.96033425,17.1222934,1.64,220,1,Summer,All
91.01000878,22.64496479,2.49,222,1,Summer,All
91.05969971,25.7801989,4.49,51,1,Summer,All
91.38050509,29.06197098,1.14,220,1,Summer,All
92.38037061,35.12620383,2.17,34,1,Summer,All
93.2014096,41.47628867,1.6,244,1,Summer,All
93.37622676,47.64446942,1.68,170,1,Summer,All
93.42669889,53.45340536,1.21,243,1,Summer,All
93.4771877,59.17625267,2.29,29,1,Summer,All
93.52769317,64.53038275,1.9,216,1,Summer,All
93.57821531,69.90502902,3.11,309,1,Summer,All
93.62875414,75.26304778,1.08,260,1,Summer,All
94.66725502,81.01035357,2.72,198,1,Summer,All
94.71815339,86.45243636,1.32,68,1,Summer,All
94.85668796,91.92247737,0.88,33,2,Summer,All
95.28276354,97.55868732,1.27,202,2,Summer,All
95.33780636,103.1930016,1.81,353,2,Summer,All
95.38892611,108.6931931,4.17,209,2,Summer,All
95.44006275,114.0435086,1.17,273,2,Summer,All
95.49121626,119.0936641,1.92,225,2,Summer,All
95.28093763,123.9578067,3.87,39,2,Summer,All
94.9861267,128.5965759,1.82,314,2,Summer,All
94.78516829,129.7657133,1.14,42,2,Summer,All
94.49903844,114.14073,1.27,232,2,Summer,All
93.91954854,73.48461531,1.81,222,1,Summer,All
93.06751225,55.35760515,1.71,114,1,Summer,All
92.63459926,36.76995129,1.42,266,1,Summer,All
92.54000476,28.03849051,2.14,310,1,Summer,All
92.1262844,23.43075106,2.81,38,1,Summer,All
91.77903946,16.85634498,1.47,251,1,Summer,All
91.43182616,12.16540676,4.19,25,1,Summer,All
91.48165635,9.837291612,1.01,219,1,Summer,All
91.531503,11.10813645,1.04,17,1,Summer,All
91.80125017,16.39822594,3.19,234,1,Summer,All
92.53477095,21.88151867,0.86,230,1,Summer,All
93.49015782,27.59613464,1.6,269,1,Summer,All
94.04351466,33.27606089,1.38,308,1,Summer,All
94.09420711,38.69842469,0.89,93,1,Summer,All
94.14491629,43.80840162,1.9,273,1,Summer,All
94.58258649,48.95980439,1.23,326,1,Summer,All
94.63345691,53.91889729,2.03,38,1,Summer,All
94.68434412,58.84214248,0.88,24,1,Summer,All
95.07645268,63.92769526,0.67,307,1,Summer,All
95.12748615,68.83257888,2.94,258,1,Summer,All
95.17853647,73.56109034,1.36,233,1,Fall,All
95.25177915,78.22691254,1.32,233,1,Fall,All
95.3028705,82.76402632,1.45,48,2,Fall,All
95.31593383,73.82840287,0.76,227,1,Fall,All
93.30310387,37.1397328,1.56,63,1,Fall,All
93.28143052,41.11027435,2.25,162,1,Fall,All
93.33187137,45.44372796,2.46,224,1,Fall,All
93.38232886,49.73187131,1,56,1,Fall,All
93.70772403,54.1700916,1.02,40,1,Fall,All
94.27388398,58.74953218,1.23,212,1,Fall,All
94.32465248,63.41082342,1.4,237,1,Fall,All
94.37543774,67.87897636,1.68,213,1,Fall,All
94.42623977,72.15084626,1.53,24,1,Fall,All
94.47705857,76.2740777,1.73,168,1,Fall,All
94.52789415,80.28028392,1.7,241,1,Fall,All
94.57874651,84.1083972,2.81,33,2,Fall,All
94.62961567,87.23713912,2.44,330,2,Fall,All
94.93142653,90.55273651,2.92,294,2,Fall,All
94.98241212,93.7390633,1.36,40,2,Fall,All
95.03341454,96.88121032,3.07,50,2,Fall,All
95.0844338,99.895145,1.55,31,2,Fall,All
95.13546991,103.0257948,0.88,27,2,Fall,All
95.18652286,106.0961152,0.76,249,2,Fall,All
95.23759267,109.191576,1.94,151,2,Fall,All
95.28867934,112.200864,0.5,68,2,Fall,All
95.33978288,115.2607973,1.82,238,2,Fall,All
95.39090328,118.5258504,1.17,33,2,Fall,All
95.34098126,121.4970273,1.9,338,2,Fall,All
94.94169323,124.1195093,0.78,203,2,Fall,All
95.27760683,126.6003394,0.43,38,2,Fall,All
95.45431359,128.9808069,2.55,180,2,Fall,All
95.50547181,131.3482046,0.93,336,2,Fall,All
95.55664692,133.7933612,1.52,50,2,Fall,All
95.41181505,136.174796,1.71,28,2,Fall,All
94.80288162,138.330346,3.56,38,2,Fall,All
94.70518623,140.4033583,0.21,37,2,Fall,All
94.75609712,142.4519019,2.68,283,2,Fall,All
94.80702483,144.6276034,0.72,21,2,Fall,All
94.35593699,146.4657957,1.28,315,2,Fall,All
93.96669143,148.2769556,0.26,205,2,Fall,All
93.10338007,149.8889717,2.25,55,2,Fall,All
92.80259594,151.4266351,1.45,340,2,Fall,All
92.8528787,153.0690347,1.1,234,2,Fall,All
92.90317805,154.9021421,2.66,55,2,Fall,All
92.30523581,156.6261932,2.25,145,2,Fall,All
92.35535436,158.4075812,0.65,220,1,Fall,All
92.50028893,160.1226294,0.97,157,2,Fall,All
92.14061132,9.061657951,3.97,309,1,Spring,All
94.5009062,12.35022209,2.48,45,1,Spring,All
96.02396346,15.98924621,2.09,270,1,Spring,All
96.07530975,19.82252669,0.94,290,1,Spring,All
96.12667299,23.86946623,2.16,202,1,Spring,All
97.05119944,28.34013467,4.43,35,1,Spring,All
97.50376676,32.96379341,2.55,280,1,Spring,All
97.64286949,37.67402832,2.18,15,1,Spring,All
97.71761656,42.41853904,2.35,30,1,Spring,All
97.76952201,47.34415599,0.48,59,1,Spring,All
97.41600413,51.81804072,3.58,231,2,Spring,All
96.09955195,29.30974578,2.18,169,1,Spring,All
94.22526011,16.09294649,0.56,44,1,Spring,All
92.65257021,8.693463771,2.7,239,1,Spring,All
91.41366082,4.22680259,1.7,206,1,Spring,All
91.21219866,2.74471003,2.65,40,1,Spring,All
91.26195634,4.709043729,4.63,262,1,Spring,All
93.07510597,7.643599524,1.79,260,1,Spring,All
95.54492188,11.51488382,2.91,260,1,Spring,All
95.59611002,15.34611686,0.84,220,1,Spring,All
95.64731505,19.36061144,2.84,322,1,Spring,All
95.69853699,23.65248245,2.01,318,1,Spring,All
95.74977584,27.89929529,2.27,25,1,Spring,All
95.80103161,31.97108161,2.5,222,1,Spring,All
95.8523043,36.12214833,2.03,240,1,Spring,All
96.0895028,40.57119144,2.46,216,1,Spring,All
97.2091762,45.4628731,2.48,236,1,Spring,All
97.26091379,50.62296632,1.82,220,1,Spring,All
97.31266846,56.02039828,1.64,294,2,Spring,All
97.36444022,61.62402435,2.55,228,2,Spring,All
97.34179726,67.01634937,2.07,79,2,Spring,All
97.39357863,72.26850838,1.17,118,2,Spring,All
97.4453771,77.41208732,2.42,227,2,Spring,All
97.47839878,82.3587264,1.94,221,2,Spring,All
97.39573762,87.04516994,2.42,228,2,Spring,All
97.23560948,91.33508396,3.6,293,2,Spring,All
97.28735579,96.42467485,2.7,35,2,Spring,All
97.33911919,101.9558183,2.1,242,2,Spring,All
97.39089968,107.5105015,2.7,240,3,Spring,All
97.40617049,113.0933364,2.63,242,3,Spring,All
97.45797311,118.8570914,2.73,241,3,Spring,All
97.52729161,124.1661817,2.35,24,3,Summer,All
97.89381011,129.3422259,2.18,270,3,Summer,All
97.94577373,134.5944928,2.59,234,3,Summer,All
97.79327063,139.8516718,7.58,307,5,Summer,All
97.68849403,145.0388436,2.18,216,3,Summer,All
96.31662022,149.0968203,4.96,224,3,Summer,All
96.08723236,153.2778766,2.14,78,3,Summer,All
96.22694707,158.149398,2.12,231,3,Summer,All
96.34149118,163.3544877,6.67,330,4,Summer,All
96.470209,168.9799847,4.24,223,3,Summer,All
96.7588778,175.0591655,3.24,222,3,Summer,All
96.81046673,180.9878913,2.1,292,3,Summer,All
97.18055695,187.4654651,3.67,343,4,Summer,All
97.2526548,193.9484968,3.24,202,4,Summer,All
97.07762237,199.1528739,1.32,250,3,Summer,All
96.62708787,204.0485736,2.25,262,3,Summer,All
96.30250817,208.7297364,4.47,255,4,Summer,All
95.73602319,114.0367883,1.77,244,2,Summer,All
95.6166383,99.87738494,2.85,301,2,Summer,All
95.81611855,103.6908099,2.25,206,2,Summer,All
96.60177735,108.9263812,2.14,243,2,Summer,All
97.36823198,114.9158606,1.81,254,3,Summer,All
97.46842047,120.989128,1.97,246,3,Summer,All
97.52024364,126.883685,3.74,283,3,Summer,All
97.57208393,133.0722272,2.03,268,3,Summer,All
98.32911505,139.5667879,2.5,231,4,Summer,All
99.10450165,146.6216969,0.99,43,4,Summer,All
99.3968823,153.7023853,2.39,247,5,Summer,All
99.73196144,161.0584029,1.42,236,5,Summer,All
99.78453193,168.5550671,1.16,234,5,Summer,All
99.78987516,176.171585,4.66,227,5,Summer,All
99.62298652,183.5822851,2.61,173,5,Summer,All
99.58379464,191.2768816,2.96,64,5,Summer,All
99.37427026,198.4483324,1.32,280,5,Summer,All
99.06001139,204.9559451,2.44,200,5,Summer,All
98.91372115,211.3420541,2.26,216,5,Summer,All
98.85201558,217.8317628,4.69,35,5,Summer,All
98.90429555,224.5951792,3.64,261,5,Summer,All
98.95659278,231.3994224,2.65,24,5,Summer,All
98.82953731,237.8164475,1.81,260,5,Summer,All
98.53224675,243.801898,3.11,224,5,Summer,All
98.11242135,249.3346231,6,262,5,Summer,All
97.93058184,255.1188482,2.57,53,4,Summer,All
97.82454503,260.912817,2.77,213,4,Summer,All
97.18370295,266.0144561,2.66,220,4,Summer,All
97.23543213,271.0580544,3.35,221,4,Summer,All
97.28717838,276.6126,6.13,250,5,Summer,All
97.33894172,282.0822755,1.1,245,4,Summer,All
97.45409928,287.7036484,0.97,236,4,Summer,All
97.68679747,293.5506755,0.99,247,4,Summer,All
97.73869275,299.6250898,1.6,233,4,Summer,All
97.79060516,305.3585745,2.46,127,4,Summer,All
97.6722613,310.7195785,2.49,356,4,Summer,All
97.72415177,316.3222904,1.92,228,4,Summer,All
97.77605938,322.2642286,1.38,228,4,Summer,All
97.82798413,328.3603427,0.88,307,4,Summer,All
98.11966507,334.6443974,0.76,252,4,Summer,All
98.26971632,341.0263323,2.72,208,5,Summer,All
98.32180404,347.4922261,1.3,26,4,Summer,All
97.68231049,193.8742329,0.91,222,3,Summer,All
97.14400264,198.8215838,2.94,235,4,Summer,All
97.19571871,203.9987648,1.55,222,3,Summer,All
97.24745185,209.2903384,0.89,224,3,Summer,All
97.01263988,214.2994083,1.71,237,3,Summer,All
96.6943419,219.1855988,0.75,242,3,Summer,All
96.13209847,223.8213111,1.36,18,3,Summer,All
95.66047149,228.3393754,3.56,245,3,Summer,All
95.37938849,175.6764763,1.32,244,2,Summer,All
95.07926348,150.6905352,1.55,235,2,Summer,All
95.13029787,156.4434929,1.58,291,2,Summer,All
95.33237898,162.5584453,1.19,211,2,Summer,All
96.52624045,169.1173444,3.65,206,3,Summer,All
96.67423136,175.7437643,1.28,268,3,Summer,All
96.72579233,182.0899402,2.37,299,3,Summer,All
96.77737033,188.361838,2.33,288,3,Summer,All
96.82896536,194.465499,2.07,282,3,Summer,All
96.68813898,199.6914988,1.1,34,3,Summer,All
96.40949893,204.8349123,1.6,230,3,Summer,All
