FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
98.15902625,240.5183618,5.32,278,5,Summer,All
98.20150317,245.8935646,3.54,339,5,Summer,All
98.25356838,251.4092255,1.66,234,4,Summer,All
98.30565077,257.1294388,4.18,240,5,Summer,All
98.35775037,262.9616493,1.77,282,4,Summer,All
98.40986716,269.0038162,1.84,249,5,Summer,All
98.41798607,275.0938233,3.5,268,5,Summer,All
97.18167181,280.2765924,3.95,220,4,Summer,All
97.12927118,285.4989575,1.99,197,4,Summer,All
97.18098239,291.1051062,2.63,246,4,Summer,All
97.23271067,296.7745915,2.66,171,4,Summer,All
97.28445602,302.4381077,6.12,218,5,Summer,All
97.33621847,308.1625579,1.9,229,4,Summer,All
97.387998,313.7996369,2.74,297,4,Summer,All
97.42441389,319.7373106,1.23,233,4,Summer,All
97.36518434,325.8164921,3.06,265,4,Summer,All
97.41697343,332.247162,2.36,208,4,Summer,All
97.41542421,338.5033986,1.06,79,4,Summer,All
97.46722989,344.5237561,3.28,337,4,Summer,All
97.51905268,350.5534566,1.68,262,4,Summer,All
97.57089257,356.5811393,1.68,218,4,Summer,All
97.62274958,362.5290374,7.6,234,5,Summer,All
97.05871591,367.3952925,3.19,255,4,Summer,All
96.85679164,371.6743235,2.66,287,4,Summer,All
96.7277951,375.9749866,4.6,44,4,Summer,All
96.77937376,380.6166389,3.13,29,4,Summer,All
97.08210495,385.5532311,1.02,247,3,Summer,All
97.40476699,390.7791699,2.4,58,4,Summer,All
97.45656915,396.1734968,1.53,206,4,Summer,All
97.50838842,401.3586164,2.03,200,4,Summer,All
97.27678604,406.2195733,1.73,204,4,Summer,All
96.75490024,410.7640787,2.29,235,3,Summer,All
96.11355655,415.0720312,1.84,286,3,Summer,All
95.53603367,419.2567118,1.34,216,3,Summer,All
95.00214438,423.1826808,0.93,266,2,Summer,All
94.49106011,426.8427734,0.47,271,2,Summer,All
94.17945348,430.5509214,2.12,238,2,Summer,All
93.80572792,434.2733687,2.03,226,2,Summer,All
93.85634186,438.2338622,2.29,250,2,Summer,All
93.90697251,442.4022097,3.48,260,2,Summer,All
94.02993585,446.714047,1.01,256,2,Summer,All
95.21296088,451.3138175,4.04,277,3,Summer,All
96.3411216,456.2491143,1.47,211,3,Summer,All
96.86323995,461.4337458,5.83,277,5,Summer,All
96.91486332,211.0967459,1.38,242,3,Summer,All
96.96650374,215.9788378,1.51,227,3,Summer,All
97.01816121,220.885549,1.81,250,3,Summer,All
98.05053456,226.022487,1.01,212,4,Summer,All
99.23120747,231.4678896,1.17,333,5,Summer,All
99.28361263,236.9796455,1.36,267,5,Summer,All
99.15995843,242.2851468,0.82,253,5,Summer,All
98.71612313,247.3413987,1.62,218,5,Summer,All
98.05760404,252.1155073,1.41,221,4,Summer,All
97.96518114,257.0269445,1.47,241,4,Summer,All
97.61903859,261.2385178,2.03,45,4,Summer,All
97.28870923,265.3784535,1.97,231,4,Summer,All
96.79808122,269.3514078,1.96,247,3,Summer,All
96.70449593,273.3619375,2.83,215,4,Summer,All
96.51683741,277.3026185,0.2,286,3,Summer,All
95.88628967,151.8459334,1.3,84,2,Summer,All
93.8087759,125.5506107,3.71,340,2,Summer,All
92.11888797,81.40092901,0.91,248,1,Summer,All
90.61698943,45.74593777,1.16,240,1,Summer,All
89.17851032,29.0930496,1.58,220,1,Summer,All
89.22759658,18.22729057,0.76,238,1,Summer,All
89.27669905,15.44415118,1.55,319,1,Summer,All
89.85703746,19.66129674,1.49,17,1,Summer,All
90.68057986,18.23519237,2.05,227,1,Summer,All
91.065499,16.28022007,2.66,204,1,Summer,All
91.53478134,20.09859405,1.4,234,1,Summer,All
91.67593812,21.18355334,1.32,224,1,Summer,All
91.7258489,19.60359745,3.67,274,1,Summer,All
91.77577617,21.87102804,0.97,218,1,Summer,All
91.82571992,22.18364443,1.1,209,1,Summer,All
91.87568016,19.56994969,1.99,304,1,Summer,All
92.13909174,19.78555285,1.32,284,1,Summer,All
92.55811576,19.71619233,1.42,253,1,Summer,All
92.72299937,26.05589377,2.01,226,1,Summer,All
92.77325584,27.51997147,2.22,252,1,Summer,All
92.80687986,32.93211052,2.53,232,1,Summer,All
92.83350239,29.17632946,1.75,337,1,Summer,All
92.82585182,29.73372471,1.96,35,1,Summer,All
92.87614226,32.68764493,1.56,168,1,Summer,All
93.18555563,39.08339392,1.68,240,1,Summer,All
93.25500221,37.191734,5.01,42,1,Summer,All
93.30543433,42.56258269,1.88,60,1,Summer,All
93.3558831,47.57988383,0.95,219,1,Summer,All
93.40634852,52.76623275,1.92,353,1,Summer,All
93.54698467,58.04286554,1.19,57,1,Summer,All
93.59751318,63.21654916,1.27,27,1,Summer,All
93.60876254,43.89264763,3,78,1,Summer,All
92.09144059,21.91033344,1.86,56,1,Summer,All
92.14148856,26.04628168,1.08,79,1,Summer,All
92.21079033,30.49043168,1.96,240,1,Summer,All
92.51158414,34.97258602,1.56,34,1,Summer,All
92.99933326,39.4717705,1.56,11,1,Summer,All
93.57445527,43.90314818,3.6,59,1,Summer,All
94.36322789,48.4702709,1.27,244,1,Summer,All
95.31089733,53.23080548,1.16,202,1,Fall,All
95.45297474,57.89495378,0.88,222,1,Fall,All
95.50413252,62.38790856,1.36,50,1,Fall,All
95.30078887,66.58753431,1.47,29,1,Fall,All
94.91595971,70.60996065,1.45,270,1,Fall,All
94.31672653,52.48727874,0.71,52,1,Fall,All
92.19887241,21.92711778,1.68,232,1,Fall,All
91.41088775,20.77387016,3.21,37,1,Fall,All
91.37654402,21.84713664,2.46,218,1,Fall,All
91.42635596,25.3047663,2.1,40,1,Fall,All
91.66473157,28.98674375,1.86,222,1,Fall,All
92.93349656,33.24564612,1.99,71,1,Fall,All
92.98382254,37.43454127,1.3,329,1,Fall,All
93.03416512,41.41427645,2.63,320,1,Fall,All
93.08452433,45.38830607,1.59,263,1,Fall,All
93.13490016,49.50830124,1.55,176,1,Fall,All
93.18529263,53.76063399,2.53,284,1,Fall,All
93.23570173,57.14969961,1.97,262,1,Fall,All
93.28612748,60.2890548,1.4,236,1,Fall,All
93.33656987,63.43992558,0.89,275,1,Fall,All
94.15064436,66.76399231,0.6,62,1,Fall,All
94.77932705,70.15846177,2.63,168,1,Fall,All
95.14416182,73.74033742,1.79,238,1,Fall,All
95.19521765,77.13075776,1.4,241,1,Fall,All
95.0792276,80.14364003,1.28,355,1,Fall,All
94.19513205,82.64729916,2.09,20,1,Fall,All
93.2596778,84.51614993,2.89,194,1,Fall,All
92.66730329,85.38479277,0.78,350,1,Fall,All
92.65229513,86.08418573,1.71,263,1,Fall,All
92.61137492,86.70041313,1.43,135,1,Fall,All
93.46323542,88.30527835,0.84,232,1,Fall,All
94.15545048,90.43576447,3.65,287,2,Fall,All
94.41935874,92.46155346,2.16,38,2,Fall,All
94.47017527,94.70260203,1.81,56,2,Fall,All
94.52100857,96.71543983,1.4,267,2,Fall,All
94.6709613,98.67079387,1.6,254,2,Fall,All
94.72186089,100.947743,2.7,249,2,Fall,All
94.77277729,103.1846588,4.71,203,2,Fall,All
94.52953938,105.0525247,1.26,36,2,Fall,All
94.46254376,106.5218243,1.6,232,2,Fall,All
94.34168685,107.9543507,1.42,81,2,Fall,All
93.72182401,109.5472326,2.33,76,2,Fall,All
93.15893451,110.9915918,1.88,36,1,Fall,All
93.20933491,112.7406561,4.1,64,2,Fall,All
93.2465538,114.5250374,1.82,93,1,Fall,All
92.78045889,82.39798635,0.39,65,1,Fall,All
92.46592282,83.89196168,1.68,212,1,Fall,All
87.72635847,7.118198401,2.07,256,1,Spring,All
87.79157793,6.7990564,2.35,216,1,Spring,All
87.84020629,7.155561968,3.04,246,1,Spring,All
88.12792408,7.829433643,2.44,67,1,Spring,All
89.63929945,8.798603412,2.89,240,1,Spring,All
90.84852571,10.36454321,3.84,265,1,Spring,All
90.91875525,12.04149664,1.28,233,1,Spring,All
90.96841605,13.5072053,1.49,242,1,Spring,All
90.89317051,14.76402338,3.78,293,1,Spring,All
90.99207874,15.31938434,1.73,67,1,Spring,All
93.65335857,15.68902476,2.85,353,1,Spring,All
95.54686353,17.44708465,1.7,240,1,Spring,All
95.74862236,19.77804979,3.28,288,1,Spring,All
95.69005797,21.71438527,1.25,226,1,Spring,All
95.49801553,22.8963749,6.13,25,1,Spring,All
95.38688766,24.8704012,2.38,342,1,Spring,All
94.87551662,26.41643314,1.7,206,1,Spring,All
94.83850187,27.52311126,2.29,243,1,Spring,All
95.69559774,29.70321943,2.14,240,1,Spring,All
96.23471078,32.61358594,1.56,3,1,Spring,All
96.86410045,36.06270756,2.26,240,1,Spring,All
97.0796079,39.90328609,2.55,29,1,Spring,All
96.81337721,42.9795028,4.1,314,1,Spring,All
96.86498413,45.76709072,4.19,88,1,Spring,All
97.0555062,49.12987031,1.9,36,1,Spring,All
97.10719306,53.09138561,3.35,71,2,Spring,All
96.3922593,55.90607058,4.92,1,2,Spring,All
96.39642512,58.94988698,5.31,202,2,Spring,All
96.44789438,62.6489918,3.17,220,2,Spring,All
96.59991789,67.01753556,4.84,235,2,Spring,All
96.65145433,71.31645509,2.05,59,2,Spring,All
96.70300779,75.9778994,1.37,54,2,Spring,All
96.97816241,80.58255103,2.91,243,2,Spring,All
97.45887893,85.69246489,2.55,21,2,Spring,All
98.62585788,91.13616023,2.22,212,3,Spring,All
98.90463138,96.91933049,1.17,146,3,Spring,All
98.88549215,101.7808959,3.28,227,3,Spring,All
97.94679935,105.7129336,1.79,51,3,Spring,All
97.49490083,109.277308,2.87,72,3,Spring,All
96.98614561,112.8527009,3.58,90,3,Spring,All
96.76216685,116.4820879,1.86,229,2,Spring,All
96.49019766,119.9073259,1.82,191,2,Summer,All
96.54169787,123.7750859,3.07,242,3,Summer,All
96.82804983,128.3617765,2.77,50,3,Summer,All
97.15286978,133.1567659,0.88,245,3,Summer,All
97.65234109,138.4508137,1.79,259,3,Summer,All
97.70422499,143.6947908,1.94,234,3,Summer,All
97.71122634,148.4608648,2.68,238,4,Summer,All
97.61529457,153.5878772,1.81,252,3,Summer,All
97.57872481,159.1102094,3.28,224,4,Summer,All
97.08350606,164.1131804,2.4,237,3,Summer,All
96.5606037,168.1040154,2.25,58,3,Summer,All
96.25388663,171.7862484,1.45,53,3,Summer,All
96.0156562,175.9113965,3.82,265,3,Summer,All
95.8625268,180.1483489,3.3,234,3,Summer,All
95.91381979,184.6342664,4.23,217,3,Summer,All
96.64921839,189.2453601,4.64,255,4,Summer,All
97.30818137,194.0848198,4.92,235,4,Summer,All
97.88814432,199.2108662,1.79,272,4,Summer,All
98.25974379,205.2257965,6.02,220,5,Summer,All
98.31182822,211.2089323,1.79,260,4,Summer,All
98.36392985,216.8392688,5.73,261,5,Summer,All
98.34838398,222.236097,4,146,5,Summer,All
98.23456032,227.473649,1.27,246,4,Summer,All
98.08775303,232.8066119,3.7,233,5,Summer,All
98.05905015,238.1705861,1.45,242,4,Summer,All
98.01839438,243.4818657,2.61,230,4,Summer,All
97.90375161,248.7420875,3.07,287,4,Summer,All
97.72779896,253.7232053,2.58,243,4,Summer,All
97.5019653,258.1834382,2.5,274,4,Summer,All
96.65820507,261.9333193,2.59,72,3,Summer,All
96.70976075,266.4433646,1.92,249,3,Summer,All
97.16192274,271.4780243,1.87,216,4,Summer,All
97.4707046,276.931041,4.12,243,4,Summer,All
97.52252853,282.4499666,3.07,32,4,Summer,All
97.46376544,287.7363206,1.66,224,4,Summer,All
97.01988502,292.9499109,5.89,232,5,Summer,All
96.75014262,298.1925748,4.21,209,4,Summer,All
96.40848559,303.4695043,5.27,243,4,Summer,All
96.34496552,308.885366,1.82,248,3,Summer,All
96.36301405,314.3425602,0,222,3,Summer,All
96.51226417,320.4093444,4.53,298,4,Summer,All
96.56377167,152.4490509,0.65,225,3,Summer,All
96.61529618,157.644346,4.97,234,3,Summer,All
96.80748449,162.8863288,0.28,232,3,Summer,All
96.85908946,167.5472273,1.3,214,3,Summer,All
96.91071146,171.7699987,1.56,250,3,Summer,All
96.72651573,175.7766119,2.18,261,3,Summer,All
96.67034888,179.6954911,1.16,258,3,Summer,All
96.70933045,183.6735798,1.42,241,3,Summer,All
96.76090302,187.8070007,2.31,229,3,Summer,All
97.23479559,192.2185713,1.27,225,3,Summer,All
97.61390963,196.7642784,0.97,195,3,Summer,All
98.31170673,201.4064203,1.6,216,4,Summer,All
98.59595208,206.1172003,2.35,275,5,Summer,All
98.64814751,210.92176,1.45,20,4,Summer,All
98.70014489,215.6176471,1.32,240,4,Summer,All
98.69399815,220.2110371,2.48,254,5,Summer,All
98.35118821,224.5334071,1.66,333,4,Summer,All
97.20198308,147.727334,2.22,252,3,Summer,All
95.40527626,136.7661053,1.64,18,2,Summer,All
94.40994215,113.1526994,2.06,232,2,Summer,All
93.87785657,96.91223583,2.9,217,2,Summer,All
93.87735789,83.19123056,1.7,47,1,Summer,All
93.59661904,54.24261579,1.16,207,1,Summer,All
93.09705353,40.51243956,1.43,267,1,Summer,All
92.89593127,38.2987812,1.55,220,1,Summer,All
92.94624484,35.30049753,4.69,220,1,Summer,All
92.85075847,33.86407358,1.94,189,1,Summer,All
90.70461431,21.33464277,2.12,233,1,Summer,All
89.52461105,14.71322137,1.97,239,1,Summer,All
89.18486424,11.19332785,2.22,236,1,Summer,All
89.89028951,11.69447755,1.7,217,1,Summer,All
90.80534662,13.25613777,1.48,122,1,Summer,All
91.3064441,19.32762538,1.47,231,1,Summer,All
91.97261889,25.7694643,2.11,240,1,Summer,All
92.94728161,32.40476929,1.14,45,1,Summer,All
93.75211435,38.48541818,1.12,272,1,Summer,All
94.05543652,44.51783531,1.36,281,1,Summer,All
94.1061329,50.30528804,0.97,240,1,Summer,All
94.15684602,55.9977848,1.55,203,1,Summer,All
94.20757588,61.50665463,1.97,218,1,Summer,All
94.25832249,66.88449339,1.86,227,1,Summer,All
94.30908585,72.06638567,2.65,228,1,Summer,All
94.35986598,77.12852008,1.34,244,1,Summer,All
94.41066287,82.14204961,1.32,246,1,Summer,All
94.46147652,75.64583105,0.75,246,1,Summer,All
94.34801392,77.1596649,1.94,252,1,Summer,All
94.35665797,82.23544978,2.42,262,1,Summer,All
94.40745379,82.97848544,2.82,223,1,Summer,All
94.45826639,84.16165702,1.56,338,1,Summer,All
94.50909577,89.20989101,1.16,218,1,Summer,All
94.39864603,93.90784389,1.88,240,2,Summer,All
94.06941234,98.27509242,2.01,305,2,Summer,All
94.05786359,102.5807645,0.93,40,1,Summer,All
94.10856077,106.9697114,2.03,109,2,Summer,All
94.15927469,111.381948,1.25,253,2,Summer,All
94.21000535,115.8235232,1.87,7,2,Summer,All
94.26075277,120.2331767,1.12,216,2,Summer,All
95.11025418,124.8978391,1.6,267,2,Summer,All
96.01000702,129.8502973,1.4,232,2,Summer,All
96.31901984,134.906051,2.44,257,3,Summer,All
96.37046355,140.0420424,2.03,46,3,Summer,All
96.42192424,145.0147949,2.31,205,3,Summer,All
96.30258991,149.6427797,2.38,319,3,Summer,All
96.26238384,154.3292667,1.56,193,3,Summer,All
95.81785961,158.7357963,1.43,224,2,Summer,All
95.14788503,152.1716411,1.53,321,2,Summer,All
94.37823997,155.5329777,0.89,60,2,Summer,All
93.86250634,148.8515766,2.01,284,2,Summer,All
93.4018847,133.6569019,1.9,55,2,Summer,All
92.98395183,124.338984,1.73,279,1,Summer,All
92.82782813,127.7076058,1.38,64,1,Summer,All
92.87811922,131.1873511,0.99,122,1,Summer,All
92.92842691,134.8750015,1.68,54,2,Summer,All
93.06583438,138.6583211,0.93,222,2,Summer,All
93.11620405,142.3080599,1.28,28,2,Summer,All
93.16659034,145.9145443,0.99,295,2,Summer,All
93.21699327,149.4854405,1.16,72,2,Summer,All
93.26741283,153.0060894,1.56,65,2,Summer,All
94.51399845,156.8767367,3.66,48,2,Summer,All
94.61487769,160.7579839,1.01,237,2,Summer,All
94.66575877,164.2979203,1.68,252,2,Fall,All
94.15367829,167.4871363,5.25,263,2,Fall,All
94.06115783,170.6082497,1.04,353,2,Fall,All
93.72433274,173.5010095,3.11,115,2,Fall,All
92.94142737,122.7088926,1.04,249,1,Fall,All
92.50714239,125.3320822,1.4,48,1,Fall,All
92.5573276,128.2442723,2.03,251,1,Fall,All
92.86995281,131.2534622,5.83,277,2,Fall,All
93.7100152,134.5301066,1.68,164,2,Fall,All
94.26566927,137.9384276,3.48,33,2,Fall,All
94.61579317,141.4713833,1.23,218,2,Fall,All
95.26305682,145.2043925,1.31,93,2,Fall,All
95.3141519,148.9904922,2.03,228,2,Fall,All
95.36526385,152.7253772,0.89,352,2,Fall,All
95.41639267,156.2470796,1.79,212,2,Fall,All
95.46753837,159.6550823,1.23,12,2,Fall,All
95.51176448,162.5960093,1.32,197,2,Fall,All
94.86436785,165.226185,2.44,245,2,Fall,All
94.91533129,168.043095,0.54,48,2,Fall,All
94.96631157,170.9159707,1.47,46,2,Fall,All
95.01730868,173.7825892,1.6,110,2,Fall,All
94.94450136,176.570649,1.45,234,2,Fall,All
94.85680887,179.3034088,2.25,301,2,Fall,All
94.90776982,181.732854,2.2,61,2,Fall,All
94.82733297,183.5385844,2.68,312,2,Fall,All
94.87828419,185.4327409,2.66,215,2,Fall,All
95.55509051,187.6683004,2.74,194,3,Fall,All
95.606282,189.8237402,2.03,19,3,Fall,All
94.87752345,191.7254521,1.79,32,2,Fall,All
94.15763405,193.7217115,2.16,175,2,Fall,All
93.98409044,195.7660954,1.55,46,2,Fall,All
94.03476327,197.9691661,1.7,0,2,Fall,All
94.094471,200.2401605,1.64,54,2,Fall,All
94.14518027,202.4988107,1.86,58,2,Fall,All
93.67622914,204.4814328,1.36,61,2,Fall,All
93.21453251,206.2323741,2.16,255,2,Fall,All
93.60319324,207.9511682,2.35,353,2,Fall,All
93.66908992,209.822828,2.72,283,2,Fall,All
93.65564844,118.2676767,5.87,343,2,Fall,All
91.30958561,67.7521421,2.98,296,1,Fall,All
90.98769495,70.11853202,3.86,38,1,Fall,All
90.31150741,43.43739618,3.35,141,1,Fall,All
90.35330981,45.76054789,4.27,12,1,Fall,All
90.40278393,48.15827186,1.82,223,1,Fall,All
90.71575814,50.57105719,1.32,52,1,Fall,All
90.76535193,53.02358831,4,51,1,Fall,All
90.81496208,55.30562216,1.14,247,1,Fall,All
88.33400008,7.578772049,1.9,67,1,Spring,All
89.87223181,9.291783161,1.81,224,1,Spring,All
91.03820647,11.23200711,0.76,248,1,Spring,All
91.14188043,13.25065591,1.34,245,1,Spring,All
93.07586659,15.43052504,3.17,35,1,Spring,All
93.5735414,18.25508466,1.55,49,1,Spring,All
93.3774447,20.61533853,3.61,298,1,Spring,All
93.14950038,22.67427301,1.51,277,1,Spring,All
93.19989766,24.87562142,4.42,261,1,Spring,All
93.25031159,27.63532126,1.79,232,1,Spring,All
93.30074216,30.2563689,3.2,243,1,Spring,All
93.14192496,32.00151582,1.43,233,1,Spring,All
92.40853547,33.36408951,1.34,36,1,Spring,All
91.66329865,14.6646846,2.05,40,1,Spring,All
91.40115674,6.848338799,3.09,213,1,Spring,All
91.83065627,8.379208334,2.31,238,1,Spring,All
92.19379637,10.35349498,2.01,254,1,Spring,All
92.24387813,5.290034613,1.75,231,1,Spring,All
91.84069401,6.298033677,1.9,238,1,Spring,All
91.69681519,7.263458563,3.39,338,1,Spring,All
91.74673287,8.759201159,2.5,212,1,Spring,All
93.36306669,10.6364741,2.1,75,1,Spring,All
94.76627901,13.6802808,4.58,267,1,Spring,All
94.83919089,16.40272024,1.73,239,1,Spring,All
94.89014603,19.80339656,3.74,247,1,Spring,All
94.94111799,23.45267101,1.68,249,1,Spring,All
94.99210678,27.32338717,0.39,39,1,Spring,All
95.0431124,31.39383384,1.97,190,1,Spring,All
95.09413486,34.95786614,2.2,84,1,Spring,All
94.9913542,38.27845564,2.42,207,1,Spring,All
93.74061969,40.81547545,3.3,259,1,Spring,All
93.79121214,43.49950209,2.14,292,1,Spring,All
94.2877804,46.1582976,3.19,247,1,Spring,All
94.87996416,49.23054386,1.47,255,1,Spring,All
95.50739309,52.79386331,3.05,240,1,Spring,All
95.55856884,56.0561227,2.53,204,1,Spring,All
95.20062066,59.27516492,0.61,221,1,Spring,All
94.53729949,62.15899639,2.85,42,1,Spring,All
94.41451663,65.08207039,2.35,67,1,Spring,All
94.46533156,68.43276945,3.58,248,1,Spring,All
96.06682802,72.05876875,1.94,153,2,Spring,All
96.76872452,76.19243158,2.57,188,2,Summer,All
96.8203167,80.61764488,0.99,10,2,Summer,All
96.59675037,84.77081794,6.02,279,2,Summer,All
96.64280153,89.18258387,2.42,46,2,Summer,All
96.2343148,93.09768016,3.2,261,2,Summer,All
96.01538731,97.0605433,3.28,359,2,Summer,All
96.06673077,101.6023615,1.82,167,2,Summer,All
96.08618639,106.1364605,2.4,216,2,Summer,All
96.13755323,110.5531336,3.15,240,2,Summer,All
96.09850178,114.8705937,2.4,275,2,Summer,All
96.04555969,118.8181547,1.62,280,2,Summer,All
96.09691311,122.7946118,2.31,252,2,Summer,All
96.14828349,127.0164003,2.09,170,2,Summer,All
96.74802363,131.7087853,1.7,198,3,Summer,All
97.01583071,136.7468869,4.04,194,3,Summer,All
97.06750447,142.0327969,4.21,90,3,Summer,All
96.99646546,146.6928332,4.45,21,3,Summer,All
95.47049899,84.03426751,3.28,257,2,Summer,All
93.42322467,75.69457596,1.84,243,1,Summer,All
93.05128213,77.91749832,1.94,263,1,Summer,All
93.10164699,80.54767994,3.78,244,1,Summer,All
93.30496003,83.52618885,1.51,196,1,Summer,All
93.69549601,86.6711662,2.65,273,1,Summer,All
94.79716608,90.22673916,4.32,188,2,Summer,All
95.79580637,94.92718521,2.12,270,2,Summer,All
96.17873056,100.0991102,4,223,2,Summer,All
95.58750007,103.9902602,1.53,230,2,Summer,All
95.27358632,108.1759966,1.45,324,2,Summer,All
94.84891584,112.4145485,1.79,218,2,Summer,All
94.53448628,101.1775971,2.48,19,2,Summer,All
94.53031093,104.9638369,3.74,237,2,Summer,All
94.58116409,108.8334197,2.79,143,2,Summer,All
94.6799037,112.8628203,3.02,243,2,Summer,All
94.97699692,117.0322788,1.77,228,2,Summer,All
95.33770751,121.2883953,1.45,218,2,Summer,All
95.38882724,126.3041212,5.55,168,3,Summer,All
95.43996384,131.3791083,1.82,249,2,Summer,All
95.36859554,136.1667186,2.16,246,2,Summer,All
95.11224286,140.672111,5.01,163,3,Summer,All
95.16328814,145.3751547,3.45,6,2,Summer,All
95.21435028,150.2553618,3.73,64,2,Summer,All
95.26542928,155.3107355,3.5,271,3,Summer,All
95.31652514,160.5231489,1.72,196,2,Summer,All
95.36763786,165.962041,4.12,220,3,Summer,All
95.41434368,170.8663282,2.4,265,3,Summer,All
95.46548871,175.4639144,2.83,301,3,Summer,All
95.51665061,180.1571104,2.72,306,3,Summer,All
95.56782942,185.0609826,1.21,245,2,Summer,All
96.07482482,190.2595923,1.43,53,3,Summer,All
96.47660338,195.5934978,0.86,260,3,Summer,All
96.52809911,138.0416925,1.49,245,3,Summer,All
96.57961184,142.6763433,2.2,184,3,Summer,All
96.63114158,143.2118036,1.81,245,3,Summer,All
96.47386246,135.9191228,1.27,51,2,Summer,All
96.37594027,137.5718014,0.94,256,2,Summer,All
96.42740277,142.7239102,0.91,47,2,Summer,All
96.60826224,147.968891,1.73,220,3,Summer,All
97.1660325,153.2663171,2.12,256,3,Summer,All
97.5463196,158.5161184,2.38,245,3,Summer,All
97.46422713,163.3339918,0.6,34,3,Summer,All
97.47189104,168.1877857,0.91,252,3,Summer,All
97.41313293,172.9964939,1.08,331,3,Summer,All
97.38899584,177.8369777,1.68,213,3,Summer,All
97.02183114,182.5580635,2.48,213,3,Summer,All
96.50127,144.0847338,2.06,224,3,Summer,All
95.34269472,128.3150303,1.71,252,2,Summer,All
94.34140244,93.47825746,4.19,226,2,Summer,All
93.92085189,69.10604804,2.09,216,1,Summer,All
93.75993066,52.89822275,0.91,43,1,Summer,All
93.81052948,57.64787372,1.47,242,1,Summer,All
94.28812695,59.94593978,1.51,229,1,Summer,All
95.12383917,67.74764355,2.74,188,1,Summer,All
95.43142294,75.32863994,2.59,227,2,Summer,All
95.4825736,82.57568782,1.92,234,2,Summer,All
95.53374115,84.52319661,2.74,354,2,Summer,All
95.5849256,81.81836203,1.14,360,2,Summer,All
95.68555514,76.40649735,1.02,226,1,Summer,All
96.28139487,83.45497367,1.62,283,2,Summer,All
