FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
94.11262712,40.51038821,4.23,232,1,Summer,All
94.6847552,43.93981539,2.4,276,1,Summer,All
94.89323682,47.94594717,4.66,224,1,Summer,All
94.9442098,51.72238309,2.89,236,1,Summer,All
94.9951996,55.53089803,4.63,251,1,Summer,All
95.76327623,60.14623873,1.49,248,1,Summer,All
96.54768807,64.86005137,2.12,258,2,Summer,All
96.59920727,69.67575309,3.32,190,2,Summer,All
96.17672125,74.08474722,2.68,252,2,Summer,All
95.81607176,78.31896926,3.26,328,2,Summer,All
95.38487943,82.13772452,2.46,41,2,Summer,All
95.26041011,85.45429231,1.92,223,2,Summer,All
95.2620655,88.38508742,2.16,40,2,Summer,All
96.20309682,92.43379134,2.65,243,2,Summer,All
97.29316376,97.41080732,2.94,256,2,Summer,All
97.45955216,103.0336341,2.87,249,3,Summer,All
97.51137241,108.305765,2.05,241,3,Summer,All
97.37864346,113.0378123,2.53,232,3,Summer,All
97.17877536,117.7200647,4.81,338,3,Summer,All
96.97056907,122.3171983,2.94,325,3,Summer,All
96.54108735,86.97933534,1.4,198,2,Summer,All
95.74869868,91.05399471,0.35,236,2,Summer,All
95.79995409,95.64290534,1.02,212,2,Summer,All
95.85122642,100.7607748,1.86,50,2,Summer,All
95.90251568,106.1797434,1.88,234,2,Summer,All
95.74963825,111.3223125,1.62,219,2,Summer,All
95.55693357,116.3738385,3.69,171,2,Summer,All
95.2752709,121.2237057,4.02,241,2,Summer,All
95.32637,126.2748693,0.68,199,2,Summer,All
95.37748598,131.4479991,1.6,358,2,Summer,All
95.84443353,136.6225439,2.83,44,2,Summer,All
95.89572055,141.5894381,1.53,251,2,Summer,All
95.77440461,146.1407951,2.18,220,2,Summer,All
95.27330448,150.3869773,5.1,236,3,Summer,All
95.02145141,154.5764279,2.92,242,2,Summer,All
94.73987039,158.7136299,5.39,17,3,Summer,All
94.20285337,162.2494915,1.82,233,2,Summer,All
93.94143176,165.4399069,1.19,219,2,Summer,All
93.70944383,168.6539609,2.38,252,2,Summer,All
93.76002598,171.9816994,1.17,210,2,Summer,All
94.16822907,175.6167738,0.91,61,2,Summer,All
94.59987128,179.8997732,1.82,295,2,Summer,All
94.65074741,183.9427511,1.14,239,2,Summer,All
94.30830349,187.6124157,1.96,48,2,Summer,All
94.31747617,191.4027887,1.94,209,2,Summer,All
94.36825906,195.4715875,0.5,232,2,Summer,All
94.41905872,199.654668,0.37,235,2,Summer,All
94.83241246,204.1992439,5.87,233,3,Summer,All
95.16558045,208.88618,1.51,266,2,Summer,All
95.33312297,213.688855,1.38,277,2,Summer,All
95.38424118,218.3662449,2.18,191,3,Summer,All
94.76850938,222.327737,1.96,233,2,Summer,All
94.34726264,226.1179848,1.12,258,2,Summer,All
93.95646115,229.7723217,1.88,224,2,Summer,All
93.83710212,233.482293,1.1,228,2,Summer,All
93.64420176,237.1536716,1.88,236,2,Summer,All
93.5205822,240.7075833,2.03,252,2,Summer,All
93.33533377,244.2735448,0.76,252,2,Summer,All
93.34899788,247.9395094,1.43,246,2,Summer,All
93.39946103,251.8072024,2.46,250,2,Summer,All
93.44994084,255.9829963,1.96,221,2,Summer,All
93.50043732,144.9988532,1.53,232,2,Summer,All
93.45493258,128.1728622,2.63,60,2,Summer,All
93.01479053,87.10421468,2.33,235,1,Summer,All
92.57311834,44.1289429,1.97,234,1,Summer,All
90.42086329,24.87919433,1.58,282,1,Summer,All
90.38696155,16.89309344,2.2,239,1,Summer,All
90.43644679,15.2371727,2.04,251,1,Summer,All
90.98752198,15.48000784,1.47,252,1,Summer,All
91.7432266,16.6755948,1.36,247,1,Summer,All
92.26412352,20.27628925,1.66,248,1,Summer,All
92.36087182,24.85837706,1.88,254,1,Summer,All
92.41100874,19.0687907,1.9,163,1,Summer,All
91.8937144,14.02936624,1.34,220,1,Summer,All
90.29423176,10.0066442,2.66,255,1,Summer,All
90.20520571,8.384329161,2.31,228,1,Summer,All
90.25463094,8.152926328,0.86,236,1,Summer,All
90.30407248,9.305326668,1.28,224,1,Summer,All
90.75746343,13.64334966,2.12,88,1,Summer,All
91.50291283,18.98606328,5.59,256,1,Summer,All
92.32352468,24.49699595,2.65,260,1,Summer,All
93.16981876,29.91133596,2.16,277,1,Summer,All
93.22022275,34.96313631,4.79,258,1,Summer,All
93.27064339,36.97679279,1.45,92,1,Summer,All
93.32108067,28.87806477,0.22,45,1,Summer,All
93.3715346,28.64195465,2.23,343,1,Summer,All
93.24458817,32.13661011,1.12,235,1,Summer,All
93.13143232,32.23664691,1.88,245,1,Summer,All
93.10148803,36.69470988,1.82,224,1,Summer,All
93.15186946,41.35876618,1.4,232,1,Summer,All
93.4193316,46.2686424,1.45,234,1,Summer,All
93.46981797,50.83066191,1.94,55,1,Summer,All
93.35589187,51.03250478,1.68,18,1,Summer,All
92.9175942,52.47441252,1.27,63,1,Summer,All
92.31486091,38.75915991,1.53,337,1,Summer,All
91.39203167,23.40253535,2.33,42,1,Summer,All
91.43568207,17.58376608,0.88,285,1,Summer,All
91.48551354,14.86450929,1.4,85,1,Summer,All
91.68396644,15.61238364,1.84,58,1,Summer,All
92.26744545,19.39955366,2.25,46,1,Summer,All
93.23065719,24.40348287,1.79,243,1,Summer,All
93.28108127,29.21545928,2.03,236,1,Summer,All
93.33152199,33.74717201,1.4,238,1,Summer,All
93.38197937,34.30286685,0.93,250,1,Summer,All
93.43245341,34.94590644,2.07,67,1,Summer,All
92.60128853,28.72595481,1.73,49,1,Summer,All
92.65150483,32.54574043,2.03,255,1,Summer,All
92.81932483,36.64576577,1.43,28,1,Summer,All
92.86961311,40.73407079,1.81,237,1,Summer,All
92.91991799,44.46947564,2.18,242,1,Summer,All
92.82568552,47.80592415,2.2,33,1,Summer,All
93.00670251,51.4353368,2.2,61,1,Summer,All
93.05705265,54.88475187,2.38,219,1,Summer,All
93.10741941,58.21505245,1.97,65,1,Fall,All
93.1578028,61.38532121,1.56,43,1,Fall,All
93.20820283,64.6222756,3.11,17,1,Fall,All
93.25861949,67.50121531,1.13,29,1,Fall,All
93.04610421,70.0466497,1.47,158,1,Fall,All
92.7755853,72.4957393,1.25,258,1,Fall,All
92.51140626,74.87510618,2.6,186,1,Fall,All
92.4191537,77.19592018,1.14,210,1,Fall,All
92.46930986,79.63142354,1.21,219,1,Fall,All
92.51948258,82.16320094,2.5,249,1,Fall,All
92.56967186,84.70009769,1.32,250,1,Fall,All
93.05860608,87.2077788,1.82,350,1,Fall,All
93.53931799,89.84422504,1.94,41,1,Fall,All
93.96543791,92.54975886,5.07,204,2,Fall,All
94.26118351,95.4675994,2.87,194,2,Fall,All
94.31194782,98.29946682,3.19,237,2,Fall,All
93.49013763,100.4465532,2.25,137,1,Fall,All
92.42402109,91.54027358,1.49,183,1,Fall,All
92.47417886,93.63891802,1.84,240,1,Fall,All
94.24736208,95.92032903,1.62,225,2,Fall,All
95.03642905,98.41485598,0.99,21,2,Fall,All
95.35970862,101.0522786,1.47,275,2,Fall,All
95.51185318,103.7868779,2.29,58,2,Fall,All
95.5630304,106.5841773,2.79,241,2,Fall,All
95.61422451,109.3238295,0.88,30,2,Fall,All
95.37623772,111.9264842,1.53,40,2,Fall,All
94.60984519,114.2879024,2.31,47,2,Fall,All
94.31015478,116.599758,1.97,66,2,Fall,All
94.36093526,118.7868333,1.92,78,2,Fall,All
94.4117325,120.9710805,2.55,357,2,Fall,All
94.50919347,123.3150031,1.55,255,2,Fall,All
94.56003965,125.3592179,1.77,223,2,Fall,All
94.70280908,127.1545383,0.69,33,2,Fall,All
94.85006501,128.9407503,1.47,252,2,Fall,All
95.56778323,130.868118,1.21,90,2,Fall,All
95.61897891,132.8588542,1.6,64,2,Fall,All
95.67019149,134.9563303,1.75,35,2,Fall,All
95.58818327,136.9669458,0.43,44,2,Fall,All
94.61721814,138.7487305,0.99,322,2,Fall,All
94.06565343,140.5089095,0.41,62,2,Fall,All
94.11635318,142.2144634,0.97,236,2,Fall,All
94.83026278,144.1447189,2.27,318,2,Fall,All
94.88121497,145.9969995,2.09,43,2,Fall,All
95.03655093,147.9235395,1.23,264,2,Fall,All
95.08757122,149.8271846,2.43,322,2,Fall,All
95.13860836,151.7435079,3.11,277,2,Fall,All
94.65345934,153.4008603,2.48,54,2,Fall,All
90.88849672,9.275313869,1.52,223,1,Spring,All
93.01317832,12.54075495,1.62,255,1,Spring,All
94.07569365,16.00727674,2.27,248,1,Spring,All
94.39046473,19.5858302,3.09,118,1,Spring,All
94.44127172,22.87722453,2.85,317,1,Spring,All
93.8536337,25.07308959,2.38,28,1,Spring,All
93.71207263,26.52197869,1.55,262,1,Spring,All
93.76265565,28.53835094,3.28,239,1,Spring,All
93.81325537,31.2517004,1.53,46,1,Spring,All
93.93160653,34.22079754,2.72,220,1,Spring,All
94.39619913,37.35527345,2.09,234,1,Spring,All
94.42840239,40.09696842,1.79,42,1,Spring,All
93.72044951,42.23171993,3.74,295,1,Spring,All
93.62942747,43.20118393,1.96,207,1,Spring,All
93.37930575,26.33782292,1.73,33,1,Spring,All
92.68985769,20.89785008,2.12,247,1,Spring,All
92.67145583,22.90292837,1.32,103,1,Spring,All
92.66382673,25.012764,2.09,238,1,Spring,All
92.71406367,27.77630138,6.39,212,1,Spring,All
92.7643172,30.51913261,2.26,227,1,Spring,All
92.06945095,26.23196848,3.78,72,1,Spring,All
91.33245344,28.18595382,1.97,220,1,Spring,All
90.84557136,18.29109117,1.68,248,1,Spring,All
90.895208,17.0647086,3.49,241,1,Spring,All
91.70597266,18.90250557,3.43,260,1,Spring,All
92.33463764,21.08224195,1.96,250,1,Spring,All
93.65640959,23.69099047,4.51,264,1,Spring,All
94.48123083,26.45246618,2.57,285,1,Spring,All
95.20422872,29.58067098,5.36,241,1,Spring,All
95.25530438,32.6913408,1.16,8,1,Spring,All
95.3063969,36.28100823,1.7,76,1,Spring,All
95.35750628,39.96488054,2.92,258,1,Spring,All
95.40863254,43.60284341,2.37,324,1,Spring,All
95.45977568,47.01037772,4.92,46,1,Spring,All
95.47332002,50.41188058,2.98,27,1,Spring,All
95.52448451,54.13200385,1.9,206,1,Spring,All
95.5756659,58.5701719,6.43,224,2,Spring,All
95.45178199,62.606152,4.94,280,2,Spring,All
95.50293937,66.16515431,2.83,226,1,Spring,All
95.50087501,69.99125427,2.1,165,1,Spring,All
94.96261203,73.39549522,2.48,306,1,Spring,All
94.89624231,76.8716024,2.59,275,1,Summer,All
94.94721628,80.84180754,1.77,273,1,Summer,All
95.60136682,85.11976679,2.29,273,2,Summer,All
95.65257359,89.59841078,2.46,256,2,Summer,All
95.70379727,93.88266689,1.94,97,2,Summer,All
95.15388925,97.76050904,5.19,219,2,Summer,All
94.61886405,101.0616322,2.5,205,2,Summer,All
94.10615138,88.44600261,1.45,236,1,Summer,All
93.87591008,72.32517859,3.22,268,1,Summer,All
93.73207067,74.62590607,5.36,236,1,Summer,All
93.78266029,77.00340351,1.49,222,1,Summer,All
94.67356341,80.17600034,0.48,217,1,Summer,All
96.04876149,83.91698298,5.94,254,2,Summer,All
96.33320918,87.95310686,2.7,186,2,Summer,All
96.38465757,92.07268536,3.26,241,2,Summer,All
96.37882686,96.26396838,2.72,19,2,Summer,All
96.43029031,100.9168379,2.65,245,2,Summer,All
96.48177075,105.9086641,2.33,245,2,Summer,All
96.53326819,110.7479946,2.51,260,2,Summer,All
96.58478262,115.7203485,1.68,233,2,Summer,All
96.63631407,120.3960898,4.82,247,3,Summer,All
96.44663281,124.8206575,2.68,339,3,Summer,All
96.08706285,128.8565043,1.88,210,2,Summer,All
95.94989766,132.9733418,1.97,222,2,Summer,All
96.04509152,137.792575,2.16,280,2,Summer,All
96.09644478,142.5428201,2.18,238,3,Summer,All
96.147815,146.9266302,2.53,32,3,Summer,All
96.19920218,151.3094262,4.58,71,3,Summer,All
96.25060633,155.6773599,1.83,222,3,Summer,All
95.87684617,159.6703941,2.33,270,3,Summer,All
95.15469805,163.4703288,1.9,236,2,Summer,All
94.72015804,167.4258394,3.26,246,2,Summer,All
94.77107388,171.9150658,3.17,212,2,Summer,All
94.74441085,176.3455534,1.82,242,2,Summer,All
94.79533469,180.8386832,1.49,190,2,Summer,All
96.37677586,185.8629466,1.82,269,3,Summer,All
97.91957478,191.3481312,1.88,241,4,Summer,All
98.48424544,196.9933965,2.1,223,4,Summer,All
98.53640399,202.9123352,1.66,262,4,Summer,All
98.58857977,209.0113801,2.61,251,5,Summer,All
98.62618797,215.4173224,2.05,205,5,Summer,All
98.56345931,221.8768179,4.4,235,5,Summer,All
98.61564402,228.4459917,2.14,177,5,Summer,All
98.626897,235.1460747,4.1,33,5,Summer,All
98.22746244,241.4768539,4.92,276,5,Summer,All
97.4029815,246.4842966,1.71,221,4,Summer,All
96.74643662,251.1608751,1.71,236,3,Summer,All
96.08092159,255.1684188,2.37,255,3,Summer,All
96.04165787,259.2233442,0.86,360,3,Summer,All
96.09301001,263.5632147,5.7,151,4,Summer,All
96.34328013,268.3204461,2.74,219,3,Summer,All
97.03426239,273.2845338,1.32,200,3,Summer,All
97.08594223,278.3387176,2.29,339,4,Summer,All
97.25515511,283.5921555,3.25,228,4,Summer,All
97.4434985,289.0641812,2.44,254,4,Summer,All
97.49531345,294.551444,2.46,229,4,Summer,All
97.54714551,300.1220628,3.13,224,4,Summer,All
97.59899468,305.6794111,1.92,224,4,Summer,All
97.35992024,310.8573446,2.61,245,4,Summer,All
96.07069414,153.6540663,3.65,331,3,Summer,All
95.44909633,126.8320723,5.62,208,3,Summer,All
95.22837901,131.7236629,1.16,264,2,Summer,All
95.17244497,136.570366,1.97,261,2,Summer,All
95.11532899,141.2804893,1.62,209,2,Summer,All
94.95812219,145.8075656,2.12,246,2,Summer,All
94.52714874,150.0084804,1.79,240,2,Summer,All
94.2569124,153.9953556,0.89,171,2,Summer,All
94.08423282,158.0232624,2.18,3,2,Summer,All
94.11370657,162.2204195,1.38,236,2,Summer,All
93.96172794,166.347978,1.92,237,2,Summer,All
93.61465021,170.2999881,1.43,207,2,Summer,All
93.39649979,174.1832692,3.71,208,2,Summer,All
93.43330045,178.1614342,2.66,301,2,Summer,All
93.48379143,157.9992453,0.89,221,2,Summer,All
93.53429909,162.4367959,2.68,299,2,Summer,All
93.58482341,127.3807725,0.91,248,2,Summer,All
93.63536442,114.776249,1.97,246,2,Summer,All
93.68592211,119.4133676,1.04,79,2,Summer,All
93.7364965,124.1856832,0.82,247,2,Summer,All
93.78708758,128.918177,2.35,64,2,Summer,All
93.83769536,133.7197651,1.4,242,2,Summer,All
94.61398109,138.842527,1.64,261,2,Summer,All
95.15029617,144.0332811,0.99,62,2,Summer,All
95.20135402,149.1011606,2.52,276,2,Summer,All
95.25242872,154.1290138,1.68,37,2,Summer,All
95.30352029,159.2577089,1.42,232,2,Summer,All
95.94902509,164.6322298,0.89,236,2,Summer,All
96.08247322,170.0230177,1.86,290,3,Summer,All
96.0400726,175.0591353,5.89,238,3,Summer,All
96.04206776,180.0150998,2.35,233,3,Summer,All
96.09342003,185.0345059,1.9,233,3,Summer,All
96.14478925,182.6499927,1.62,252,3,Summer,All
96.19617543,187.9504237,1.55,234,3,Summer,All
96.44193765,193.3232946,2.29,195,3,Summer,All
96.49342194,198.4247675,1.36,235,3,Summer,All
95.7948666,202.9089362,1.86,185,3,Summer,All
94.93917621,207.1062767,1.73,271,2,Summer,All
94.83922512,211.3249784,2.5,218,2,Summer,All
94.89018027,215.6754482,1.99,311,2,Summer,All
94.45491467,151.1623368,3.56,217,2,Summer,All
93.65439087,149.9556071,1.34,263,2,Summer,All
93.46835661,129.1229267,1.27,350,2,Summer,All
93.36609019,88.33412475,1.68,224,1,Summer,All
93.21375601,71.1580018,2.16,228,1,Summer,All
93.26417451,59.32080023,1.84,262,1,Summer,All
93.31460966,62.99901093,2.25,227,1,Summer,All
93.336711,61.68000873,1.55,196,1,Summer,All
93.38717009,66.90066837,0.86,17,1,Summer,All
93.43764584,72.07348701,2.35,60,1,Summer,All
93.15272151,54.16524027,1.79,195,1,Summer,All
90.98075973,27.91208681,3.28,171,1,Summer,All
90.40501567,15.62469027,1.17,270,1,Summer,All
89.87319836,10.88765809,1.7,196,1,Summer,All
89.92251397,7.809979214,1.08,63,1,Summer,All
90.04039508,7.616014217,2.09,203,1,Summer,All
90.08976589,8.178221718,2.87,38,1,Summer,All
90.13915301,7.343089443,2.07,246,1,Summer,All
89.76068051,5.95116789,2.68,173,1,Summer,All
90.01711641,10.33910999,1.59,57,1,Summer,All
90.97013987,15.05412106,1.01,17,1,Summer,All
91.60629475,19.82700231,1.87,218,1,Summer,All
92.22517638,24.61602592,3.67,275,1,Fall,All
92.75174022,29.41492741,4.04,202,1,Fall,All
92.94107132,33.99158281,0.72,226,1,Fall,All
92.83347243,38.00867272,1.36,224,1,Fall,All
92.44146679,41.59684885,1.75,259,1,Fall,All
92.49163032,45.35113767,1.04,242,1,Fall,All
92.54181041,49.27624622,1.84,290,1,Fall,All
92.59200706,53.0534992,0.89,260,1,Fall,All
92.22346154,56.19600485,1.28,224,1,Fall,All
92.2735531,59.54353606,1.32,24,1,Fall,All
92.32366119,62.95139721,1.69,325,1,Fall,All
92.37378582,66.34853493,2.49,247,1,Fall,All
92.30901322,69.51559645,1.42,53,1,Fall,All
91.17056705,52.91045711,1.43,222,1,Fall,All
89.7654292,33.53233089,1.66,61,1,Fall,All
89.41881403,26.02330358,2.76,42,1,Fall,All
90.2622276,24.8828232,1.06,34,1,Fall,All
91.72629049,28.15049531,0.41,202,1,Fall,All
92.37458192,31.73298419,1.94,268,1,Fall,All
92.42472337,35.17068416,1.08,127,1,Fall,All
92.83947606,29.17578809,1.63,51,1,Fall,All
92.88977099,32.21650166,3.58,183,1,Fall,All
92.66434998,27.5871966,1.1,6,1,Fall,All
92.69025173,30.60341301,0.22,41,1,Fall,All
92.74049739,34.03950197,1.43,335,1,Fall,All
92.79075964,37.38114999,6.66,45,1,Fall,All
92.84103849,40.51372183,2.29,57,1,Fall,All
92.81320913,43.34696807,1.19,71,1,Fall,All
93.11090915,45.81652387,3.66,48,1,Fall,All
93.6978032,47.97187302,2.72,329,1,Fall,All
94.0631727,49.93635735,1.14,310,1,Fall,All
94.20440138,51.62930169,1.99,36,1,Fall,All
94.25514694,53.20492127,1.16,332,1,Fall,All
94.30590925,55.26861406,2.33,247,1,Fall,All
93.84309247,57.44295513,1.55,64,1,Fall,All
93.65127268,59.69331271,1.51,56,1,Fall,All
93.70183562,62.27494907,1.73,232,1,Fall,All
93.75241526,64.67426346,1.84,244,1,Fall,All
92.43184591,25.96350104,1.55,167,1,Fall,All
91.71995113,18.30705766,1.02,84,1,Fall,All
91.24003512,20.04039211,4.35,217,1,Fall,All
91.28980199,21.63299699,3.89,67,1,Fall,All
91.3395853,23.27162589,4.54,235,1,Fall,All
92.13340504,25.45159595,2.27,275,1,Fall,All
92.75142655,27.90370724,4.43,302,1,Fall,All
92.6972887,29.67858044,2.87,57,1,Fall,All
92.52201521,30.78008584,1.62,197,1,Fall,All
88.90720085,8.194792667,2.09,236,1,Spring,All
89.52862498,9.822000725,2.92,213,1,Spring,All
89.78895804,11.24562973,3.09,215,1,Spring,All
91.02352247,12.6601431,1.42,253,1,Spring,All
92.49761741,14.57539272,2.98,182,1,Spring,All
93.6652607,17.14563172,2.53,218,1,Spring,All
94.24916412,19.95891445,2.38,244,1,Spring,All
94.34395131,22.84433422,2.05,266,1,Spring,All
94.39474294,25.80813545,2.65,288,1,Spring,All
94.38337041,28.61752879,1.7,39,1,Spring,All
95.04728848,31.93807455,2.81,263,1,Spring,All
95.75106504,35.67739472,2.21,314,1,Spring,All
95.78698904,39.32037091,2.23,255,1,Spring,All
95.3495437,42.49981612,2.18,280,1,Spring,All
94.90179535,45.46176298,2.76,224,1,Spring,All
94.96500692,48.53441334,0.54,360,1,Spring,All
95.0160036,52.02180393,3.5,234,1,Spring,All
94.89440497,55.46185029,5.89,234,1,Spring,All
94.61135169,58.66318016,2.44,226,1,Spring,All
94.39208341,61.89734413,2.98,287,1,Spring,All
94.7210856,65.45191878,2.7,266,1,Spring,All
94.77200175,69.05232107,3.17,233,1,Spring,All
95.65469267,73.07434657,4.42,246,2,Spring,All
95.70591705,77.10509805,4.51,2,2,Spring,All
95.51452937,80.64350618,1.34,215,2,Spring,All
94.91978743,83.70280975,3.39,188,2,Spring,All
93.78044022,86.31623969,2.91,246,1,Spring,All
93.18616414,87.76545938,1.97,308,1,Spring,All
92.86840489,85.16113567,5.5,207,1,Spring,All
93.36658703,86.37164026,1.75,270,1,Spring,All
95.1089383,88.62232977,3.13,256,2,Spring,All
96.09256411,92.00327812,4.21,16,2,Spring,All
96.04817715,95.18739216,4.02,230,2,Spring,All
95.51642197,83.08335102,2.7,240,2,Spring,All
95.5003217,86.55803743,4.36,254,2,Spring,All
95.55149511,90.06970945,2.92,27,2,Spring,All
95.60268542,93.9488162,2.29,302,2,Spring,All
95.24549522,97.35382258,3.06,335,2,Spring,All
95.27766098,101.1292802,5.01,230,2,Spring,All
95.32876088,105.1459611,3.37,332,2,Spring,All
95.37987764,109.3398125,1.4,210,2,Spring,All
95.43101129,113.6948669,3.61,237,2,Summer,All
95.48216182,118.0674366,1.92,276,2,Summer,All
95.53332923,122.5611709,2.65,217,2,Summer,All
95.58451354,127.2154129,2.07,234,2,Summer,All
95.63571474,131.6473599,1.82,300,2,Summer,All
95.48647372,135.6117367,1.75,223,2,Summer,All
95.46601478,139.3930668,1.97,286,2,Summer,All
95.44279846,143.1375832,4.45,129,3,Summer,All
95.79036033,147.6614096,2.7,276,3,Summer,All
95.8416295,152.1233472,3.45,261,3,Summer,All
95.59814038,155.9765229,1.45,303,2,Summer,All
95.20213449,159.4899002,5.35,238,3,Summer,All
94.47635331,162.3366665,2.12,23,2,Summer,All
94.00992467,165.3542085,0.84,267,2,Summer,All
94.06060602,169.2774496,1.73,222,2,Summer,All
94.20933907,173.2938887,2.1,253,2,Summer,All
94.26008626,146.6455137,2.83,248,2,Summer,All
94.72240759,151.1471784,1.82,242,2,Summer,All
94.98393844,155.9819629,0.92,237,2,Summer,All
95.11545721,160.8318815,3.48,231,2,Summer,All
96.1394672,166.1027806,2.46,235,3,Summer,All
96.27306066,171.3676523,1.62,216,3,Summer,All
96.32448919,176.508386,1.62,36,3,Summer,All
96.3759347,181.9001396,3.67,220,3,Summer,All
96.42739719,186.9954134,2.18,242,3,Summer,All
96.40532665,191.9175608,2.4,10,3,Summer,All
96.45679885,197.0296942,2.3,328,3,Summer,All
96.50828804,202.4312205,2.33,279,3,Summer,All
96.91544751,208.3818094,1.45,248,3,Summer,All
97.410524,214.5969406,3.09,218,4,Summer,All
97.46232806,220.4224263,1.49,258,4,Summer,All
97.51414923,226.3570977,4.23,218,4,Summer,All
97.5659875,232.3668875,1.77,236,4,Summer,All
97.61784289,238.5353417,2.5,37,4,Summer,All
97.6697154,244.9183121,3.11,319,4,Summer,All
97.51202917,250.7203198,3.28,241,4,Summer,All
96.41315661,132.6313905,1.97,226,3,Summer,All
95.49854056,127.8064349,1.72,276,2,Summer,All
94.93783945,131.7698388,3.48,255,2,Summer,All
94.82850934,135.6998953,4.94,295,2,Summer,All
94.86001017,139.7743079,5.4,297,2,Summer,All
94.91097218,143.9644546,2.16,304,2,Summer,All
94.96195101,148.1822753,3.61,238,2,Summer,All
95.01294668,152.5453742,4.02,281,2,Summer,All
95.06395918,156.9309945,3.28,252,2,Summer,All
94.85237015,160.892795,2.68,218,2,Summer,All
94.83746527,164.6560852,1.82,236,2,Summer,All
94.71065091,168.4887753,1.92,193,2,Summer,All
94.35164199,172.16275,2.31,44,2,Summer,All
93.77476554,109.3476671,1.27,234,2,Summer,All
92.01122206,76.55689931,3.87,237,1,Summer,All
92.06124355,81.05094629,1.32,253,1,Summer,All
93.05263516,86.27831041,1.58,257,1,Summer,All
95.53340181,92.43648909,3.8,27,2,Summer,All
96.59876342,98.916564,1.58,54,2,Summer,All
96.7416868,105.3534345,2.76,176,2,Summer,All
96.79327005,111.6156808,1.43,284,2,Summer,All
96.84487032,117.3975381,2.66,283,3,Summer,All
96.64902485,122.6666916,1.53,238,2,Summer,All
96.57572429,127.8082225,1.92,246,3,Summer,All
96.39429199,132.9719356,0.65,213,2,Summer,All
96.44576054,138.5446888,2.09,51,3,Summer,All
96.49724609,143.9065598,1.6,29,3,Summer,All
96.42726285,148.9351686,2.31,230,3,Summer,All
95.41342549,153.6358283,1.68,231,2,Summer,All
94.95487609,144.3473797,3,251,2,Summer,All
94.42567233,131.4983884,3.25,296,2,Summer,All
93.86375816,119.6965906,1.21,196,2,Summer,All
93.45574399,100.9829124,1.96,228,1,Summer,All
92.74274754,69.60032343,5.61,202,1,Summer,All
92.71195085,57.48292881,0.89,202,1,Summer,All
92.76220368,60.33826116,4.32,271,1,Summer,All
92.8124731,66.30599643,0.88,254,1,Summer,All
92.86275912,64.62228588,0.91,28,1,Summer,All
92.91306173,53.69472207,1.62,246,1,Summer,All
92.96338096,46.80541792,3.17,238,1,Summer,All
93.0137168,53.14162674,1.96,249,1,Summer,All
93.04675695,37.73999392,1.12,246,1,Summer,All
