FFMC,BUI,WSV,WindDir,FWIBin,Season,Ecoregion
92.76908267,99.9884679,1.47,247,1,Summer,All
92.81935436,104.3470228,1.94,221,1,Summer,All
94.27090984,109.3999675,1.16,196,2,Summer,All
94.71601616,114.5893561,1.6,63,2,Summer,All
94.76693063,119.5044796,1.99,355,2,Fall,All
94.81786191,124.3633726,2.66,77,2,Fall,All
94.86881001,129.1553789,2.35,51,2,Fall,All
95.14123516,133.9989472,1.49,6,2,Fall,All
95.19229002,138.9724175,3.91,88,2,Fall,All
95.24336173,143.9347582,2.63,199,2,Fall,All
95.29445031,148.8353376,1.81,273,2,Fall,All
95.74407778,153.9249856,1.27,259,2,Fall,All
96.16753911,159.1527925,1.7,172,3,Fall,All
96.2189328,164.2913702,1.62,220,3,Fall,All
96.27034346,169.1742041,2.66,224,3,Fall,All
96.2295445,173.7548561,0.88,270,3,Fall,All
95.83290097,177.9778818,1.06,65,3,Fall,All
95.44972239,182.0441112,1.6,261,2,Fall,All
95.5008791,186.1591,0.97,221,2,Fall,All
95.61932455,190.5049051,2.76,194,3,Fall,All
96.17298813,194.312367,2.46,226,3,Fall,All
96.36751171,198.3157472,2.18,48,3,Fall,All
96.41897142,202.2372219,0.73,203,3,Fall,All
96.47044812,206.0833904,1.66,336,3,Fall,All
96.52194182,209.7036125,2.07,292,3,Fall,All
96.41396179,213.271983,2.43,49,3,Fall,All
95.69925872,216.4255364,1.82,38,3,Fall,All
94.79537668,219.2474596,2.94,53,2,Fall,All
94.24527379,221.7026684,1.6,3,2,Fall,All
94.29603285,224.2553832,1.99,46,2,Fall,All
94.34680866,226.9771244,0.95,64,2,Fall,All
94.39760124,229.7710348,2.14,65,2,Fall,All
94.53649976,232.4380636,3.2,225,2,Fall,All
95.02783422,235.127304,1.7,249,2,Fall,All
95.66566744,237.8900414,1.38,316,3,Fall,All
95.71689544,240.6857772,1.62,236,3,Fall,All
95.76814035,243.5121884,1.38,74,3,Fall,All
95.98241851,246.4179114,0.2,51,3,Fall,All
96.03375108,249.2450068,2.22,27,3,Fall,All
96.08510061,252.2434558,1.64,279,3,Fall,All
96.13646708,255.3877907,1.32,225,3,Fall,All
96.18785051,258.6071404,1.6,311,3,Fall,All
96.23925091,261.662847,1.6,57,3,Fall,All
96.18280548,264.394461,1.73,13,3,Fall,All
96.02903503,266.8063725,3.95,249,3,Fall,All
95.96851808,269.3056195,1.06,58,3,Fall,All
95.60027857,271.8875712,3.41,318,3,Fall,All
95.05547033,274.4436175,5.29,73,3,Fall,All
94.88678063,276.9837365,3.83,40,3,Fall,All
94.93775148,279.6812218,1.21,32,2,Fall,All
94.98873916,282.4162286,3.02,267,3,Fall,All
90.27533355,8.040568693,2.63,221,1,Spring,All
92.2275694,9.969139404,1.96,51,1,Spring,All
92.77134695,12.20578326,2.33,205,1,Spring,All
93.34179199,14.81576716,2.01,204,1,Spring,All
93.39225276,17.7738951,3.37,270,1,Spring,All
93.44273019,20.90107145,1.49,255,1,Spring,All
93.49322428,23.43734263,4.12,292,1,Spring,All
92.56700301,21.63032912,3.81,254,1,Spring,All
91.6111389,13.12756824,0.99,213,1,Spring,All
91.66102829,14.17879235,2.32,60,1,Spring,All
93.04686996,15.80291037,1.21,230,1,Spring,All
94.20677523,17.98608872,4.92,226,1,Spring,All
94.25752157,20.44770765,1.34,226,1,Spring,All
93.66367811,22.21360703,3.6,207,1,Spring,All
93.21197876,23.76077465,2.79,292,1,Spring,All
93.26239667,25.82910588,1.61,231,1,Spring,All
94.60140575,28.62420464,2.45,75,1,Spring,All
95.18404297,31.85539485,1.81,239,1,Spring,All
95.23511196,29.73482428,1.3,223,1,Spring,All
95.28619781,33.18522301,4.47,340,1,Spring,All
95.33730053,36.92542542,2.55,37,1,Spring,All
95.38842011,40.8504759,3.32,14,1,Spring,All
95.43955658,44.67114277,1.75,225,1,Spring,All
94.79506867,47.69241334,1.15,245,1,Spring,All
94.39105453,50.37745185,2.72,256,1,Spring,All
94.44186172,53.48041904,2.48,256,1,Spring,All
97.10661796,57.05779364,3.92,40,2,Spring,All
97.30114754,60.99947393,2.4,221,2,Spring,All
96.90084011,64.82242159,1.3,218,2,Spring,All
96.22250298,68.06221943,2.46,221,2,Spring,All
96.20614474,71.85677969,3.61,198,2,Spring,All
96.25755118,76.22082552,2.57,230,2,Spring,All
96.3051523,80.69444035,3.76,219,2,Spring,All
95.898448,84.78028786,1.9,216,2,Spring,All
95.92012103,89.2209865,3.45,232,2,Spring,All
95.97143304,93.63083002,4.38,349,2,Spring,All
96.02276198,98.07034893,1.9,40,2,Spring,All
96.07410788,102.2686031,4.08,245,2,Spring,All
95.95459564,106.4949672,3.63,319,2,Spring,All
95.37035317,84.66266871,3.26,250,2,Spring,All
94.7650123,55.96995131,1.53,258,1,Spring,All
94.81594295,59.15467566,2.38,210,1,Summer,All
94.86689041,62.45641686,2.53,220,1,Summer,All
94.72100931,65.17414327,2.25,28,1,Summer,All
94.77192543,67.92536464,2.6,12,1,Summer,All
94.82285836,70.96263021,2.1,289,1,Summer,All
94.87380811,75.00911461,3.28,220,1,Summer,All
95.32043024,79.83725049,2.72,247,2,Summer,All
96.20211484,85.21802891,1.4,188,2,Summer,All
96.83610949,91.13216779,1.88,151,2,Summer,All
96.88772392,97.09250557,6.5,230,3,Summer,All
96.93935538,102.5945195,3.09,229,2,Summer,All
96.99100388,107.9373515,2.98,270,3,Summer,All
97.04266944,113.6394768,3.39,184,3,Summer,All
97.09435206,119.5761408,2.6,252,3,Summer,All
97.14605174,125.0325644,4.62,221,3,Summer,All
97.15096829,130.0605119,4.66,243,3,Summer,All
97.20268666,135.5561131,1.77,210,3,Summer,All
97.2544221,141.1203131,1.16,83,3,Summer,All
97.15356619,146.3823231,3.58,192,3,Summer,All
96.67955198,151.1962156,2.09,241,3,Summer,All
95.82355868,155.249856,1.92,241,2,Summer,All
95.8748388,159.8212478,3.58,228,3,Summer,All
96.65944154,165.2111489,2.53,289,3,Summer,All
96.92280849,170.9122022,2.1,201,3,Summer,All
96.94902615,176.0520827,1.81,43,3,Summer,All
96.69884554,181.1068196,2.81,42,3,Summer,All
96.75041464,186.5847749,4.53,255,4,Summer,All
96.75998621,192.2673266,1.97,62,3,Summer,All
96.8115755,197.9958793,2.91,229,3,Summer,All
96.86318182,203.6848488,2.22,249,3,Summer,All
96.91480518,209.3702035,2.83,277,4,Summer,All
96.96644558,215.0336217,2.46,9,3,Summer,All
97.01810303,221.0853933,3.5,226,4,Summer,All
97.06977754,227.0636817,2.87,232,4,Summer,All
97.00704911,232.8015348,2.53,45,4,Summer,All
96.4736577,238.1921271,1.97,194,3,Summer,All
96.43819783,243.7765052,4.45,261,4,Summer,All
96.93707527,250.1419434,3.24,223,4,Summer,All
97.76157721,257.1393551,3.37,249,4,Summer,All
98.28755228,264.6670702,3.28,240,5,Summer,All
98.39360116,272.5301773,1.96,18,5,Summer,All
98.44572979,280.0540557,1.64,286,4,Summer,All
98.49787562,287.0118872,3.92,225,5,Summer,All
98.46723073,293.4863299,0.88,232,4,Summer,All
97.96561315,298.6506362,1.27,247,4,Summer,All
97.78240547,303.4939338,3.07,226,4,Summer,All
97.68951404,308.4972564,1.92,243,4,Summer,All
97.63868964,313.5558591,1.02,231,4,Summer,All
97.54032324,318.6403452,5.59,190,5,Summer,All
97.48596935,323.7789424,1.58,231,4,Summer,All
97.42425495,328.9804687,2.05,258,4,Summer,All
97.24255472,334.0171605,2.68,46,4,Summer,All
96.91121514,338.905225,6.76,256,5,Summer,All
96.43380591,343.5310605,4.82,218,4,Summer,All
96.10918631,348.1459769,2.03,241,3,Summer,All
96.16056074,353.1288828,3.84,228,3,Summer,All
96.21195213,358.2976809,2.27,89,3,Summer,All
96.26336048,363.7743423,1.81,24,3,Summer,All
96.72603348,369.3827851,1.75,274,3,Summer,All
96.77585815,374.6958372,2.18,237,3,Summer,All
96.82745268,380.1378863,2.53,248,4,Summer,All
96.76264397,385.3347949,1.85,334,3,Summer,All
96.52342318,390.4077856,1.75,347,3,Summer,All
96.32613936,395.4938097,0.86,200,3,Summer,All
96.03379467,400.5358518,5.36,214,4,Summer,All
95.93228405,405.5708628,0.35,258,3,Summer,All
95.71044932,410.5731023,2.29,245,3,Summer,All
95.7616921,415.8379359,3.3,245,3,Summer,All
95.8129518,421.4213887,1.86,249,3,Summer,All
95.95496837,427.2972328,1.28,240,3,Summer,All
96.37500851,433.4258431,1.64,230,3,Summer,All
97.03796064,439.7942733,1.38,220,3,Summer,All
96.97940606,179.4984942,1.84,226,3,Summer,All
96.14101371,184.9909088,2.2,39,3,Summer,All
95.87694267,190.3769973,1.02,260,3,Summer,All
95.63211744,159.7825274,5.07,66,3,Summer,All
95.34389101,164.9502847,2.66,253,2,Summer,All
95.1524139,170.0537309,1.62,46,2,Summer,All
94.89014326,116.9748612,0.24,55,2,Summer,All
94.28884802,98.34760894,2.2,89,2,Summer,All
94.00774837,83.49363981,0.8,250,1,Summer,All
93.65962643,72.6137705,1.4,294,1,Summer,All
93.18134985,76.46757446,1.51,297,1,Summer,All
93.23175765,82.4696413,1.17,250,1,Summer,All
93.418553,87.32702805,1.75,235,1,Summer,All
94.04944725,93.85958758,2.68,279,2,Summer,All
94.10014166,99.99406354,2.03,236,2,Summer,All
94.1508528,74.39879949,1.36,36,1,Summer,All
93.79420763,59.72892699,2.52,274,1,Summer,All
93.4038967,52.98253273,1.27,224,1,Summer,All
92.56547427,43.47641433,1.75,35,1,Summer,All
92.25335516,33.30907951,1.34,276,1,Summer,All
91.7471336,23.72698388,3.93,283,1,Summer,All
91.79706789,22.27818833,1.21,33,1,Summer,All
92.46508839,29.18981862,3,37,1,Summer,All
93.79663926,36.83380272,2.55,308,1,Summer,All
95.01904361,45.03426278,2.25,248,1,Summer,All
95.56662166,53.30851196,1.51,241,1,Summer,All
95.61781696,61.28457231,1.43,231,1,Summer,All
96.47459145,69.28047158,3.41,313,2,Summer,All
97.28735485,77.3908498,1.81,186,2,Summer,All
97.33911825,85.30186719,1.86,44,2,Summer,All
97.39089874,92.85749274,1.36,55,2,Summer,All
97.44269633,100.0553236,2.1,217,2,Summer,All
97.49451101,107.5807884,1.36,344,2,Summer,All
97.65530434,115.0911482,1.79,40,3,Summer,All
97.70718922,122.3782376,1.4,28,3,Summer,All
97.75909123,128.434299,1.88,220,3,Summer,All
97.81101037,134.1901057,2.12,110,3,Summer,All
97.85195497,139.772183,1.9,28,3,Summer,All
97.90390477,145.3513585,1.45,194,3,Summer,All
97.93933905,150.761054,1.08,212,3,Summer,All
97.59381264,155.8444066,1.17,202,3,Summer,All
96.85736433,160.5879813,2.06,251,3,Summer,All
96.67033441,165.3922883,2.8,37,3,Summer,All
96.30587486,169.9722146,1.14,213,3,Summer,All
95.74893261,174.1793984,1.36,56,2,Summer,All
95.66587375,178.4872566,1.23,232,2,Summer,All
95.43677112,182.6383982,1.58,221,2,Summer,All
95.39796863,186.5695822,1.49,280,2,Summer,All
92.93901296,103.8916007,2.25,60,1,Summer,All
91.75202967,92.60838176,1.08,219,1,Fall,All
90.98272267,91.28667664,1.53,292,1,Fall,All
90.58130305,77.60939261,2.33,256,1,Fall,All
90.11326211,50.32174418,1.6,28,1,Fall,All
90.35367447,39.0420551,1.99,196,1,Fall,All
91.28906323,42.64896508,1.32,23,1,Fall,All
92.63557588,47.01829478,1.77,248,1,Fall,All
94.20726357,52.04823659,1.94,48,1,Fall,All
94.51596288,57.2683085,0.3,49,1,Fall,All
94.56681131,61.87382421,1.25,285,1,Fall,All
94.14513306,65.78203513,0.75,355,1,Fall,All
93.68732724,69.25168399,1.75,273,1,Fall,All
93.73790209,72.77597962,2.7,202,1,Fall,All
93.44586361,76.07355124,4.04,251,1,Fall,All
93.37790691,58.33073045,1.84,48,1,Fall,All
93.68623604,62.56743299,2.42,322,1,Fall,All
93.73681053,66.24626898,0.78,135,1,Fall,All
93.78740171,69.60201842,0.72,355,1,Fall,All
93.8380096,72.87625965,1.49,64,1,Fall,All
93.89898168,76.47683381,2.16,233,1,Fall,All
94.20811378,80.30913216,1.12,138,1,Fall,All
94.31908153,84.19964989,2.31,260,1,Fall,All
94.36986495,88.04346599,1.49,136,1,Fall,All
94.42066514,91.34892946,2.63,55,2,Fall,All
94.42020494,93.66856558,2.33,6,2,Fall,All
94.47102175,95.50708682,2.2,324,2,Fall,All
94.88342367,97.81420962,1.68,273,2,Fall,All
95.72365391,100.2199561,1.38,51,2,Fall,All
95.77490105,103.1248793,1.36,228,2,Fall,All
95.82616511,106.0983781,2.25,70,2,Fall,All
95.84968447,109.1761802,1.45,52,2,Fall,All
95.74781728,112.2268652,1.94,166,2,Fall,All
95.70885594,115.3340935,1.75,223,2,Fall,All
95.24312432,118.2338717,3.4,35,2,Fall,All
95.29421282,121.1085398,2.76,47,2,Fall,All
95.34531818,123.9677679,0.97,242,2,Fall,All
95.16233121,126.5180197,2.48,234,2,Fall,All
95.00912429,114.980056,0.88,53,2,Fall,All
94.89810187,117.8311917,1.34,17,2,Fall,All
94.68370751,120.5837567,0.84,31,2,Fall,All
94.18025373,123.241349,4.53,259,2,Fall,All
94.23099132,126.1222607,3.27,264,2,Fall,All
94.09556224,128.8994696,2.98,245,2,Fall,All
94.14627187,131.7727365,1.49,356,2,Fall,All
94.24422014,134.7294711,0.93,50,2,Fall,All
94.83465256,137.7507151,2.03,75,2,Fall,All
94.96403063,140.7043412,2.66,256,2,Fall,All
89.48140996,7.439783658,4.49,237,1,Spring,All
91.73632667,9.273711867,3.86,274,1,Spring,All
93.27155879,11.95378144,6.84,226,1,Spring,All
93.57077516,15.30256415,1.77,192,1,Spring,All
93.59220873,18.24147693,1.94,182,1,Spring,All
93.20010111,20.54724631,0.99,246,1,Spring,All
92.54377186,22.273926,2.98,14,1,Spring,All
92.59396916,23.22890752,2.19,226,1,Spring,All
92.64418304,24.14054736,4.23,248,1,Spring,All
92.69441349,25.18637965,1.34,216,1,Spring,All
93.15936818,27.24012644,3.61,216,1,Spring,All
94.47564896,30.42388787,0.75,243,1,Spring,All
94.77543073,33.87856725,3.45,62,1,Spring,All
94.82636482,37.35284251,2.18,243,1,Spring,All
95.67719849,40.90376373,2.91,238,1,Spring,All
95.7284303,44.47957509,4.79,220,1,Spring,All
95.65739961,47.74202469,2.17,276,1,Spring,All
95.59637055,50.94131347,3.07,268,1,Spring,All
95.06303726,53.58423924,1.79,41,1,Spring,All
94.68774908,56.19761859,3.13,212,1,Spring,All
94.73865422,59.02638409,1.99,209,1,Spring,All
95.91201407,62.20397774,2.01,260,1,Spring,All
96.53787781,65.86114936,2.22,238,2,Spring,All
96.55251217,69.4827552,2.77,17,2,Spring,All
96.43768467,72.99802098,1.42,234,2,Spring,All
96.14228548,76.34500007,2.31,240,2,Spring,All
95.93572757,79.73280837,1.7,153,2,Spring,All
95.9817921,83.81495483,6.99,234,2,Spring,All
96.03312447,88.34903411,2.77,272,2,Spring,All
96.08447378,92.90022999,2.16,219,2,Spring,All
95.89702696,97.11173274,2.53,20,2,Spring,All
95.65362407,100.7357279,1.71,232,2,Spring,All
95.7048481,104.1318349,4.08,232,2,Spring,All
95.69548644,107.1275112,1.15,300,2,Spring,All
95.21806273,110.0789541,1.7,220,2,Spring,All
95.25658397,113.6841338,3.28,67,2,Spring,All
95.30767691,117.6337651,4.43,235,2,Spring,All
95.09404449,121.1433284,3.52,212,2,Spring,All
94.60540279,124.3140781,0.87,352,2,Spring,All
94.65628074,128.1051961,1.31,3,2,Spring,All
94.79443257,132.2701867,3.95,270,2,Spring,All
95.59176655,136.6379348,2.79,256,2,Summer,All
95.64297015,141.2948017,4.27,244,3,Summer,All
95.72392416,146.5077325,1.96,240,2,Summer,All
95.77517139,152.00408,1.7,214,2,Summer,All
95.82643554,157.2384411,2.94,240,3,Summer,All
95.87771662,162.3573909,3.11,171,3,Summer,All
95.92901462,167.7100526,2.91,252,3,Summer,All
95.98032957,173.188899,2.63,223,3,Summer,All
96.03329399,178.6164695,3,219,3,Summer,All
97.09735136,184.5312106,2.13,91,3,Summer,All
97.14905203,190.4698124,2.16,222,3,Summer,All
97.19800951,172.8686747,6.56,221,5,Summer,All
97.24974341,178.6082458,2.33,274,3,Summer,All
97.30149439,184.4028951,2.21,261,3,Summer,All
97.35326246,189.561081,2.37,220,4,Summer,All
97.28639229,193.9866278,2.17,213,4,Summer,All
96.40170058,198.2543838,5.07,232,4,Summer,All
96.09222182,202.7875637,2.59,299,3,Summer,All
96.14359065,207.7974437,1.45,218,3,Summer,All
96.19497643,213.051283,2.63,151,3,Summer,All
96.59841889,218.5956459,3.58,221,4,Summer,All
97.29857864,224.3480046,2.85,249,4,Summer,All
98.64711831,230.731201,3.97,276,5,Summer,All
98.87480689,237.5171754,2.25,268,5,Summer,All
98.92709439,244.4412664,3.15,261,5,Summer,All
98.97939915,251.3455401,2.79,225,5,Summer,All
99.01281954,258.0630882,1.87,54,5,Summer,All
98.73924364,264.0140324,4.23,224,5,Summer,All
98.61258793,270.0217087,3.06,215,5,Summer,All
98.66478885,276.5023618,5.12,240,5,Summer,All
98.58675497,282.8294311,1.66,247,5,Summer,All
98.63894737,289.3645559,6.36,330,5,Summer,All
98.61332652,295.9252053,2.96,234,5,Summer,All
98.49099734,302.2259453,1.71,192,5,Summer,All
98.54315812,308.7870178,4.4,227,5,Summer,All
98.59533613,315.635577,3.2,340,5,Summer,All
98.84704409,322.714678,1.92,221,5,Summer,All
99.20552609,330.2219667,3.37,29,5,Summer,All
99.25792278,337.9261202,0.73,253,5,Summer,All
99.31033676,345.6256834,1.64,212,5,Summer,All
99.36276805,353.4794482,2.38,224,5,Summer,All
99.35287772,361.3018509,6.39,207,5,Summer,All
99.29668956,368.8210329,5.36,242,5,Summer,All
99.26346594,376.158645,1.58,318,5,Summer,All
99.30531826,383.6592307,1.84,235,5,Summer,All
99.26467901,390.7065786,0.89,231,5,Summer,All
99.1748046,397.1191319,3.87,232,5,Summer,All
99.09324524,403.3885852,0.39,90,5,Summer,All
98.99633601,409.5141493,1.27,226,5,Summer,All
99.04866363,415.9276159,2.68,212,5,Summer,All
99.10100853,422.5813055,2.98,75,5,Summer,All
99.15337071,429.2257684,2.31,223,5,Summer,All
99.20575017,435.7172958,1.75,6,5,Summer,All
99.25814693,442.2699238,1.84,222,5,Summer,All
99.31056099,448.8493952,1.12,252,5,Summer,All
99.36299235,455.6399402,1.16,209,5,Summer,All
99.44150083,462.834873,2.68,251,5,Summer,All
99.67456594,470.2649084,1.21,233,5,Summer,All
99.72711748,477.6365268,3,88,5,Summer,All
99.77968637,485.0424719,1.68,229,5,Summer,All
99.66493712,492.2044046,0.47,263,5,Summer,All
99.46595686,499.1819805,1.96,236,5,Summer,All
98.99553232,505.9117884,3.67,299,5,Summer,All
98.59410175,512.4201326,1.4,234,5,Summer,All
98.43512391,518.9273073,1.51,275,4,Summer,All
98.48726625,525.6170681,2.4,84,5,Summer,All
98.48197149,532.2470632,1.55,273,5,Summer,All
97.89039603,538.221322,2.01,206,4,Summer,All
97.21207084,543.9526304,1.99,283,4,Summer,All
97.26452059,550.4039839,1.66,244,4,Summer,All
97.92885477,557.1764262,2.53,218,4,Summer,All
98.30381514,564.2654795,1.6,237,4,Summer,All
98.40858938,571.3691404,1.68,226,5,Summer,All
98.46072296,578.4076575,1.47,237,4,Summer,All
98.51287374,585.2784585,0.69,146,4,Summer,All
98.2554565,591.7122596,1.14,238,4,Summer,All
98.30753951,598.4043344,2.57,242,5,Summer,All
98.21977904,604.13821,1.51,210,4,Summer,All
